epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547474247302,2019-01-14T14:57:27.302,0.000,0.003,1.021,0.399
1547474247382,2019-01-14T14:57:27.382,0.080,0.034,1.276,0.407
1547474247462,2019-01-14T14:57:27.462,0.160,0.053,1.547,0.510
1547474247542,2019-01-14T14:57:27.542,0.240,-0.052,1.591,0.572
1547474247622,2019-01-14T14:57:27.622,0.320,-0.210,1.312,0.349
1547474247702,2019-01-14T14:57:27.702,0.400,-0.235,0.964,0.197
1547474247782,2019-01-14T14:57:27.782,0.480,-0.251,0.779,0.177
1547474247862,2019-01-14T14:57:27.862,0.560,-0.334,0.755,0.068
1547474247942,2019-01-14T14:57:27.942,0.640,-0.334,0.712,0.124
1547474248022,2019-01-14T14:57:28.022,0.720,-0.238,0.648,0.179
1547474248102,2019-01-14T14:57:28.102,0.800,-0.149,0.557,0.033
1547474248182,2019-01-14T14:57:28.182,0.880,-0.123,0.527,-0.073
1547474248262,2019-01-14T14:57:28.262,0.960,-0.123,0.679,0.102
1547474248342,2019-01-14T14:57:28.342,1.040,-0.061,1.007,0.011
1547474248422,2019-01-14T14:57:28.422,1.120,-0.010,1.038,0.210
1547474248502,2019-01-14T14:57:28.502,1.200,-0.050,0.865,-0.025
1547474248582,2019-01-14T14:57:28.582,1.280,-0.094,0.964,0.223
1547474248662,2019-01-14T14:57:28.662,1.360,-0.068,1.023,0.162
1547474248742,2019-01-14T14:57:28.742,1.440,-0.098,0.932,0.185
1547474248822,2019-01-14T14:57:28.822,1.520,-0.098,0.948,0.159
1547474248902,2019-01-14T14:57:28.902,1.600,-0.103,0.952,0.183
1547474248982,2019-01-14T14:57:28.982,1.680,-0.123,0.867,0.128
1547474249062,2019-01-14T14:57:29.062,1.760,-0.141,0.825,0.100
1547474249142,2019-01-14T14:57:29.142,1.840,-0.171,0.846,0.106
1547474249222,2019-01-14T14:57:29.222,1.920,-0.195,0.903,0.050
1547474249302,2019-01-14T14:57:29.302,2.000,-0.258,0.832,0.017
1547474249382,2019-01-14T14:57:29.382,2.080,-0.298,0.807,0.042
1547474249462,2019-01-14T14:57:29.462,2.160,-0.294,0.808,0.000
1547474249542,2019-01-14T14:57:29.542,2.240,-0.340,0.824,0.064
1547474249622,2019-01-14T14:57:29.622,2.320,-0.356,0.846,0.092
1547474249702,2019-01-14T14:57:29.702,2.400,-0.369,0.867,0.093
1547474249782,2019-01-14T14:57:29.782,2.480,-0.382,0.931,0.127
1547474249862,2019-01-14T14:57:29.862,2.560,-0.398,0.966,0.091
1547474249942,2019-01-14T14:57:29.942,2.640,-0.342,1.006,0.155
1547474250022,2019-01-14T14:57:30.022,2.720,-0.268,0.987,0.206
1547474250102,2019-01-14T14:57:30.102,2.800,-0.188,1.024,0.127
1547474250182,2019-01-14T14:57:30.182,2.880,-0.116,1.038,0.187
1547474250262,2019-01-14T14:57:30.262,2.960,-0.050,1.026,0.235
1547474250342,2019-01-14T14:57:30.342,3.040,-0.010,1.055,0.250
1547474250422,2019-01-14T14:57:30.422,3.120,0.050,1.049,0.244
1547474250502,2019-01-14T14:57:30.502,3.200,0.047,1.081,0.208
1547474250582,2019-01-14T14:57:30.582,3.280,0.043,1.042,0.207
1547474250662,2019-01-14T14:57:30.662,3.360,0.053,0.898,0.168
1547474250742,2019-01-14T14:57:30.742,3.440,0.051,0.997,0.135
1547474250822,2019-01-14T14:57:30.822,3.520,0.026,1.409,0.257
1547474250902,2019-01-14T14:57:30.902,3.600,-0.151,1.599,0.269
1547474250982,2019-01-14T14:57:30.982,3.680,-0.247,1.257,0.157
1547474251062,2019-01-14T14:57:31.062,3.760,-0.253,0.955,0.229
1547474251142,2019-01-14T14:57:31.142,3.840,-0.292,0.872,0.081
1547474251222,2019-01-14T14:57:31.222,3.920,-0.293,0.805,0.006
1547474251302,2019-01-14T14:57:31.302,4.000,-0.233,0.775,0.051
1547474251382,2019-01-14T14:57:31.382,4.080,-0.209,0.805,0.072
1547474251462,2019-01-14T14:57:31.462,4.160,-0.108,0.778,0.068
1547474251542,2019-01-14T14:57:31.542,4.240,-0.100,0.594,-0.021
1547474251622,2019-01-14T14:57:31.622,4.320,-0.150,0.574,-0.022
1547474251702,2019-01-14T14:57:31.702,4.400,-0.115,0.856,0.130
1547474251782,2019-01-14T14:57:31.782,4.480,-0.103,1.054,0.163
1547474251862,2019-01-14T14:57:31.862,4.560,-0.107,0.978,0.138
1547474251942,2019-01-14T14:57:31.942,4.640,-0.108,0.894,0.103
