epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547831534525,2019-01-18T18:12:14.525,0.000,0.051,0.972,-0.070
1547831534605,2019-01-18T18:12:14.605,0.080,0.043,0.975,-0.070
1547831534685,2019-01-18T18:12:14.685,0.160,0.047,0.970,-0.080
1547831534765,2019-01-18T18:12:14.765,0.240,0.048,0.966,-0.066
1547831534845,2019-01-18T18:12:14.845,0.320,0.048,0.978,-0.063
1547831534925,2019-01-18T18:12:14.925,0.400,0.055,0.983,-0.062
1547831535005,2019-01-18T18:12:15.005,0.480,0.051,0.973,-0.060
1547831535085,2019-01-18T18:12:15.085,0.560,0.052,0.966,-0.063
1547831535165,2019-01-18T18:12:15.165,0.640,0.047,0.974,-0.055
1547831535245,2019-01-18T18:12:15.245,0.720,0.045,0.983,-0.051
1547831535325,2019-01-18T18:12:15.325,0.800,0.043,0.983,-0.053
1547831535405,2019-01-18T18:12:15.405,0.880,0.044,0.969,-0.053
1547831535485,2019-01-18T18:12:15.485,0.960,0.045,0.968,-0.057
1547831535565,2019-01-18T18:12:15.565,1.040,0.043,0.973,-0.053
1547831535645,2019-01-18T18:12:15.645,1.120,0.043,0.980,-0.049
1547831535725,2019-01-18T18:12:15.725,1.200,0.038,0.986,-0.049
1547831535805,2019-01-18T18:12:15.805,1.280,0.034,0.978,-0.050
1547831535885,2019-01-18T18:12:15.885,1.360,0.037,0.969,-0.054
1547831535965,2019-01-18T18:12:15.965,1.440,0.036,0.970,-0.053
1547831536045,2019-01-18T18:12:16.045,1.520,0.029,0.984,-0.049
1547831536125,2019-01-18T18:12:16.125,1.600,0.030,0.988,-0.045
1547831536205,2019-01-18T18:12:16.205,1.680,0.032,0.972,-0.051
1547831536285,2019-01-18T18:12:16.285,1.760,0.031,0.962,-0.049
1547831536365,2019-01-18T18:12:16.365,1.840,0.029,0.969,-0.048
1547831536445,2019-01-18T18:12:16.445,1.920,0.025,0.994,-0.050
1547831536525,2019-01-18T18:12:16.525,2.000,0.022,0.996,-0.045
1547831536605,2019-01-18T18:12:16.605,2.080,0.015,0.967,-0.051
1547831536685,2019-01-18T18:12:16.685,2.160,0.017,0.957,-0.057
1547831536765,2019-01-18T18:12:16.765,2.240,0.016,0.976,-0.047
