epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547220396067,2019-01-11T16:26:36.067,0.000,0.199,-0.965,-0.471
1547220396147,2019-01-11T16:26:36.147,0.080,0.557,-0.930,-0.294
1547220396227,2019-01-11T16:26:36.227,0.160,0.075,-0.957,-0.039
1547220396307,2019-01-11T16:26:36.307,0.240,0.165,-1.171,-0.348
1547220396387,2019-01-11T16:26:36.387,0.320,0.184,-1.047,-0.323
1547220396467,2019-01-11T16:26:36.467,0.400,0.087,-0.871,-0.183
1547220396547,2019-01-11T16:26:36.547,0.480,0.333,-0.981,0.186
1547220396627,2019-01-11T16:26:36.627,0.560,0.041,-1.059,-0.279
1547220396707,2019-01-11T16:26:36.707,0.640,0.154,-0.896,-0.436
1547220396787,2019-01-11T16:26:36.787,0.720,0.488,-1.131,-0.042
1547220396867,2019-01-11T16:26:36.867,0.800,0.060,-0.993,-0.019
1547220396947,2019-01-11T16:26:36.947,0.880,0.107,-0.967,-0.458
1547220397027,2019-01-11T16:26:37.027,0.960,0.190,-1.167,-0.006
1547220397107,2019-01-11T16:26:37.107,1.040,0.250,-1.316,-0.149
1547220397187,2019-01-11T16:26:37.187,1.120,0.275,-1.544,-0.167
1547220397267,2019-01-11T16:26:37.267,1.200,0.304,-1.513,-0.203
1547220397347,2019-01-11T16:26:37.347,1.280,0.387,-1.365,-0.038
1547220397427,2019-01-11T16:26:37.427,1.360,0.465,-1.163,0.073
1547220397507,2019-01-11T16:26:37.507,1.440,0.428,-0.929,0.114
1547220397587,2019-01-11T16:26:37.587,1.520,0.360,-0.772,0.227
1547220397667,2019-01-11T16:26:37.667,1.600,0.246,-0.409,0.045
1547220397747,2019-01-11T16:26:37.747,1.680,0.027,0.159,0.237
1547220397827,2019-01-11T16:26:37.827,1.760,0.171,-0.376,-0.050
1547220397907,2019-01-11T16:26:37.907,1.840,0.039,-0.115,0.046
1547220397987,2019-01-11T16:26:37.987,1.920,0.398,-0.516,0.184
1547220398067,2019-01-11T16:26:38.067,2.000,0.328,-0.859,0.145
1547220398147,2019-01-11T16:26:38.147,2.080,0.383,-1.082,0.077
1547220398227,2019-01-11T16:26:38.227,2.160,0.486,-1.153,0.083
1547220398307,2019-01-11T16:26:38.307,2.240,0.362,-1.250,-0.076
1547220398387,2019-01-11T16:26:38.387,2.320,0.288,-1.170,-0.026
1547220398467,2019-01-11T16:26:38.467,2.400,0.328,-1.168,-0.047
1547220398547,2019-01-11T16:26:38.547,2.480,0.254,-1.187,-0.118
1547220398627,2019-01-11T16:26:38.627,2.560,0.147,-1.076,-0.024
1547220398707,2019-01-11T16:26:38.707,2.640,0.195,-0.977,-0.193
1547220398787,2019-01-11T16:26:38.787,2.720,0.039,-0.998,-0.076
1547220398867,2019-01-11T16:26:38.867,2.800,0.232,-1.556,-0.175
1547220398947,2019-01-11T16:26:38.947,2.880,0.175,-1.168,-0.094
1547220399027,2019-01-11T16:26:39.027,2.960,0.248,-0.862,-0.002
1547220399107,2019-01-11T16:26:39.107,3.040,0.402,-1.001,0.050
1547220399187,2019-01-11T16:26:39.187,3.120,-0.018,-1.119,-0.253
1547220399267,2019-01-11T16:26:39.267,3.200,0.311,-1.111,0.039
1547220399347,2019-01-11T16:26:39.347,3.280,0.120,-1.066,-0.229
1547220399427,2019-01-11T16:26:39.427,3.360,0.229,-1.413,-0.144
1547220399507,2019-01-11T16:26:39.507,3.440,0.354,-1.528,-0.087
1547220399587,2019-01-11T16:26:39.587,3.520,0.398,-1.368,-0.160
1547220399667,2019-01-11T16:26:39.667,3.600,0.397,-1.181,0.102
1547220399747,2019-01-11T16:26:39.747,3.680,0.443,-1.040,0.045
1547220399827,2019-01-11T16:26:39.827,3.760,0.399,-0.915,0.255
1547220399907,2019-01-11T16:26:39.907,3.840,0.375,-0.729,0.161
1547220399987,2019-01-11T16:26:39.987,3.920,0.275,-0.534,0.028
1547220400067,2019-01-11T16:26:40.067,4.000,0.176,-0.246,0.110
1547220400147,2019-01-11T16:26:40.147,4.080,0.008,-0.188,0.087
1547220400227,2019-01-11T16:26:40.227,4.160,0.086,-0.184,0.016
1547220400307,2019-01-11T16:26:40.307,4.240,0.289,-0.477,0.042
1547220400387,2019-01-11T16:26:40.387,4.320,0.337,-0.837,0.185
1547220400467,2019-01-11T16:26:40.467,4.400,0.469,-1.084,0.243
1547220400547,2019-01-11T16:26:40.547,4.480,0.437,-1.152,0.071
1547220400627,2019-01-11T16:26:40.627,4.560,0.295,-1.112,-0.015
1547220400707,2019-01-11T16:26:40.707,4.640,0.153,-1.234,-0.258
1547220400787,2019-01-11T16:26:40.787,4.720,0.243,-1.285,-0.026
1547220400867,2019-01-11T16:26:40.867,4.800,0.171,-1.265,-0.243
1547220400947,2019-01-11T16:26:40.947,4.880,0.063,-1.104,-0.097
1547220401027,2019-01-11T16:26:41.027,4.960,0.176,-1.458,-0.352
1547220401107,2019-01-11T16:26:41.107,5.040,0.083,-1.281,-0.115
1547220401187,2019-01-11T16:26:41.187,5.120,0.273,-0.785,0.177
1547220401267,2019-01-11T16:26:41.267,5.200,0.041,-0.844,-0.323
1547220401347,2019-01-11T16:26:41.347,5.280,0.087,-1.095,-0.153
1547220401427,2019-01-11T16:26:41.427,5.360,0.078,-1.104,-0.078
1547220401507,2019-01-11T16:26:41.507,5.440,0.125,-0.976,-0.037
1547220401587,2019-01-11T16:26:41.587,5.520,0.173,-1.003,0.103
1547220401667,2019-01-11T16:26:41.667,5.600,0.041,-1.130,-0.318
1547220401747,2019-01-11T16:26:41.747,5.680,0.165,-1.034,-0.043
1547220401827,2019-01-11T16:26:41.827,5.760,0.280,-1.061,-0.316
1547220401907,2019-01-11T16:26:41.907,5.840,0.195,-1.224,-0.106
1547220401987,2019-01-11T16:26:41.987,5.920,0.198,-1.445,-0.163
1547220402067,2019-01-11T16:26:42.067,6.000,0.315,-1.459,-0.102
1547220402147,2019-01-11T16:26:42.147,6.080,0.405,-1.343,-0.124
1547220402227,2019-01-11T16:26:42.227,6.160,0.422,-1.128,0.081
1547220402307,2019-01-11T16:26:42.307,6.240,0.390,-1.013,0.134
1547220402387,2019-01-11T16:26:42.387,6.320,0.441,-0.951,0.204
1547220402467,2019-01-11T16:26:42.467,6.400,0.376,-0.762,0.107
1547220402547,2019-01-11T16:26:42.547,6.480,0.327,-0.533,0.064
1547220402627,2019-01-11T16:26:42.627,6.560,0.091,-0.134,0.188
1547220402707,2019-01-11T16:26:42.707,6.640,0.001,-0.152,-0.069
1547220402787,2019-01-11T16:26:42.787,6.720,0.077,-0.171,0.008
1547220402867,2019-01-11T16:26:42.867,6.800,0.306,-0.611,0.127
1547220402947,2019-01-11T16:26:42.947,6.880,0.396,-0.744,0.327
1547220403027,2019-01-11T16:26:43.027,6.960,0.417,-1.032,0.072
1547220403107,2019-01-11T16:26:43.107,7.040,0.352,-1.038,0.122
1547220403187,2019-01-11T16:26:43.187,7.120,0.327,-1.297,-0.193
1547220403267,2019-01-11T16:26:43.267,7.200,0.195,-1.246,-0.032
