epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547474142767,2019-01-14T14:55:42.767,0.000,-0.196,1.462,-0.324
1547474142847,2019-01-14T14:55:42.847,0.080,-0.222,1.253,-0.259
1547474142927,2019-01-14T14:55:42.927,0.160,-0.226,0.952,-0.231
1547474143007,2019-01-14T14:55:43.007,0.240,-0.256,0.834,-0.191
1547474143087,2019-01-14T14:55:43.087,0.320,-0.299,0.827,-0.240
1547474143167,2019-01-14T14:55:43.167,0.400,-0.332,0.807,-0.250
1547474143247,2019-01-14T14:55:43.247,0.480,-0.354,0.784,-0.222
1547474143327,2019-01-14T14:55:43.327,0.560,-0.370,0.825,-0.252
1547474143407,2019-01-14T14:55:43.407,0.640,-0.365,0.842,-0.219
1547474143487,2019-01-14T14:55:43.487,0.720,-0.332,0.860,-0.189
1547474143567,2019-01-14T14:55:43.567,0.800,-0.298,0.863,-0.154
1547474143647,2019-01-14T14:55:43.647,0.880,-0.246,0.841,-0.123
1547474143727,2019-01-14T14:55:43.727,0.960,-0.194,0.783,-0.139
1547474143807,2019-01-14T14:55:43.807,1.040,-0.164,0.735,-0.153
1547474143887,2019-01-14T14:55:43.887,1.120,-0.184,0.780,-0.103
1547474143967,2019-01-14T14:55:43.967,1.200,-0.168,0.889,-0.165
1547474144047,2019-01-14T14:55:44.047,1.280,-0.179,0.836,-0.144
1547474144127,2019-01-14T14:55:44.127,1.360,-0.186,0.769,-0.174
1547474144207,2019-01-14T14:55:44.207,1.440,-0.216,0.792,-0.202
1547474144287,2019-01-14T14:55:44.287,1.520,-0.245,0.801,-0.215
1547474144367,2019-01-14T14:55:44.367,1.600,-0.301,0.811,-0.229
1547474144447,2019-01-14T14:55:44.447,1.680,-0.302,0.833,-0.229
1547474144527,2019-01-14T14:55:44.527,1.760,-0.322,0.836,-0.185
1547474144607,2019-01-14T14:55:44.607,1.840,-0.354,0.868,-0.187
1547474144687,2019-01-14T14:55:44.687,1.920,-0.366,0.870,-0.114
1547474144767,2019-01-14T14:55:44.767,2.000,-0.360,0.927,-0.115
1547474144847,2019-01-14T14:55:44.847,2.080,-0.360,0.994,-0.118
1547474144927,2019-01-14T14:55:44.927,2.160,-0.336,1.068,-0.105
