epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547220639954,2019-01-11T16:30:39.954,0.000,-0.055,-1.028,-0.043
1547220640034,2019-01-11T16:30:40.034,0.080,-0.055,-1.043,-0.037
1547220640114,2019-01-11T16:30:40.114,0.160,-0.051,-1.038,-0.051
1547220640194,2019-01-11T16:30:40.194,0.240,-0.046,-1.037,-0.042
1547220640274,2019-01-11T16:30:40.274,0.320,-0.049,-1.038,-0.045
1547220640354,2019-01-11T16:30:40.354,0.400,-0.047,-1.035,-0.053
1547220640434,2019-01-11T16:30:40.434,0.480,-0.048,-1.036,-0.042
1547220640514,2019-01-11T16:30:40.514,0.560,-0.034,-1.046,-0.057
1547220640594,2019-01-11T16:30:40.594,0.640,-0.045,-1.044,-0.068
1547220640674,2019-01-11T16:30:40.674,0.720,-0.061,-1.052,-0.053
1547220640754,2019-01-11T16:30:40.754,0.800,-0.011,-1.052,-0.002
1547220640834,2019-01-11T16:30:40.834,0.880,-0.011,-1.029,-0.083
1547220640914,2019-01-11T16:30:40.914,0.960,-0.023,-1.049,-0.056
1547220640994,2019-01-11T16:30:40.994,1.040,0.006,-1.064,-0.029
1547220641074,2019-01-11T16:30:41.074,1.120,0.006,-1.095,-0.021
1547220641154,2019-01-11T16:30:41.154,1.200,-0.012,-1.311,-0.116
1547220641234,2019-01-11T16:30:41.234,1.280,0.058,-1.491,0.001
1547220641314,2019-01-11T16:30:41.314,1.360,0.150,-1.446,0.068
1547220641394,2019-01-11T16:30:41.394,1.440,0.194,-1.394,0.152
1547220641474,2019-01-11T16:30:41.474,1.520,0.237,-1.300,0.174
1547220641554,2019-01-11T16:30:41.554,1.600,0.209,-1.096,0.139
1547220641634,2019-01-11T16:30:41.634,1.680,0.166,-0.797,0.090
1547220641714,2019-01-11T16:30:41.714,1.760,0.058,-0.334,0.144
1547220641794,2019-01-11T16:30:41.794,1.840,-0.093,-0.008,0.146
1547220641874,2019-01-11T16:30:41.874,1.920,0.000,-0.169,0.161
1547220641954,2019-01-11T16:30:41.954,2.000,0.032,-0.408,0.075
1547220642034,2019-01-11T16:30:42.034,2.080,0.093,-0.706,0.132
1547220642114,2019-01-11T16:30:42.114,2.160,0.164,-0.927,0.164
