epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547579516160,2019-01-15T20:11:56.160,0.000,0.333,0.546,0.675
1547579516240,2019-01-15T20:11:56.240,0.080,0.397,0.596,0.766
1547579516320,2019-01-15T20:11:56.320,0.160,0.412,0.584,0.802
1547579516400,2019-01-15T20:11:56.400,0.240,0.375,0.559,0.674
1547579516480,2019-01-15T20:11:56.480,0.320,0.341,0.536,0.674
1547579516560,2019-01-15T20:11:56.560,0.400,0.352,0.604,0.744
1547579516640,2019-01-15T20:11:56.640,0.480,0.331,0.636,0.645
1547579516720,2019-01-15T20:11:56.720,0.560,0.360,0.674,0.750
1547579516800,2019-01-15T20:11:56.800,0.640,0.338,0.650,0.667
1547579516880,2019-01-15T20:11:56.880,0.720,0.330,0.612,0.605
1547579516960,2019-01-15T20:11:56.960,0.800,0.342,0.635,0.586
1547579517040,2019-01-15T20:11:57.040,0.880,0.405,0.676,0.727
1547579517120,2019-01-15T20:11:57.120,0.960,0.360,0.665,0.634
1547579517200,2019-01-15T20:11:57.200,1.040,0.365,0.640,0.690
1547579517280,2019-01-15T20:11:57.280,1.120,0.324,0.623,0.579
1547579517360,2019-01-15T20:11:57.360,1.200,0.351,0.658,0.622
1547579517440,2019-01-15T20:11:57.440,1.280,0.365,0.683,0.659
1547579517520,2019-01-15T20:11:57.520,1.360,0.368,0.673,0.647
1547579517600,2019-01-15T20:11:57.600,1.440,0.354,0.651,0.602
1547579517680,2019-01-15T20:11:57.680,1.520,0.375,0.648,0.625
1547579517760,2019-01-15T20:11:57.760,1.600,0.386,0.660,0.650
1547579517840,2019-01-15T20:11:57.840,1.680,0.380,0.652,0.625
1547579517920,2019-01-15T20:11:57.920,1.760,0.376,0.629,0.635
1547579518000,2019-01-15T20:11:58.000,1.840,0.356,0.601,0.621
1547579518080,2019-01-15T20:11:58.080,1.920,0.325,0.568,0.573
1547579518160,2019-01-15T20:11:58.160,2.000,0.317,0.543,0.571
1547579518240,2019-01-15T20:11:58.240,2.080,0.318,0.547,0.597
1547579518320,2019-01-15T20:11:58.320,2.160,0.337,0.548,0.661
1547579518400,2019-01-15T20:11:58.400,2.240,0.330,0.565,0.569
1547579518480,2019-01-15T20:11:58.480,2.320,0.356,0.578,0.675
1547579518560,2019-01-15T20:11:58.560,2.400,0.371,0.606,0.677
1547579518640,2019-01-15T20:11:58.640,2.480,0.392,0.623,0.692
1547579518720,2019-01-15T20:11:58.720,2.560,0.366,0.619,0.667
1547579518800,2019-01-15T20:11:58.800,2.640,0.387,0.629,0.679
1547579518880,2019-01-15T20:11:58.880,2.720,0.368,0.626,0.670
1547579518960,2019-01-15T20:11:58.960,2.800,0.393,0.660,0.697
1547579519040,2019-01-15T20:11:59.040,2.880,0.401,0.642,0.697
1547579519120,2019-01-15T20:11:59.120,2.960,0.402,0.631,0.672
1547579519200,2019-01-15T20:11:59.200,3.040,0.386,0.610,0.645
1547579519280,2019-01-15T20:11:59.280,3.120,0.409,0.606,0.728
1547579519360,2019-01-15T20:11:59.360,3.200,0.391,0.617,0.679
1547579519440,2019-01-15T20:11:59.440,3.280,0.403,0.604,0.723
1547579519520,2019-01-15T20:11:59.520,3.360,0.436,0.621,0.786
1547579519600,2019-01-15T20:11:59.600,3.440,0.455,0.658,0.810
1547579519680,2019-01-15T20:11:59.680,3.520,0.497,0.677,0.934
1547579519760,2019-01-15T20:11:59.760,3.600,0.481,0.667,0.909
1547579519840,2019-01-15T20:11:59.840,3.680,0.462,0.603,0.871
1547579519920,2019-01-15T20:11:59.920,3.760,0.442,0.552,0.868
