epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1547474646331,2019-01-14T15:04:06.331,0.000,1.402,-6.280,1.585
1547474646371,2019-01-14T15:04:06.371,0.040,1.341,-5.427,0.915
1547474646411,2019-01-14T15:04:06.411,0.080,-1.280,0.671,-1.829
1547474646451,2019-01-14T15:04:06.451,0.120,-1.829,0.366,-0.549
1547474646491,2019-01-14T15:04:06.491,0.160,-1.951,-2.683,1.829
1547474646531,2019-01-14T15:04:06.531,0.200,-2.195,0.549,-1.037
1547474646571,2019-01-14T15:04:06.571,0.240,7.378,-3.537,-0.183
1547474646611,2019-01-14T15:04:06.611,0.280,9.451,-6.280,-0.061
1547474646651,2019-01-14T15:04:06.651,0.320,5.122,-0.549,-1.402
1547474646691,2019-01-14T15:04:06.691,0.360,7.866,-8.354,6.159
1547474646731,2019-01-14T15:04:06.731,0.400,1.890,-6.951,6.341
1547474646771,2019-01-14T15:04:06.771,0.440,1.890,2.988,0.366
1547474646811,2019-01-14T15:04:06.811,0.480,13.232,-3.354,6.341
1547474646851,2019-01-14T15:04:06.851,0.520,13.963,-4.390,3.720
1547474646891,2019-01-14T15:04:06.891,0.560,9.146,0.183,4.390
1547474646931,2019-01-14T15:04:06.931,0.600,15.915,-7.683,6.402
1547474646971,2019-01-14T15:04:06.971,0.640,15.122,-3.841,2.378
1547474647011,2019-01-14T15:04:07.011,0.680,16.707,-7.561,3.902
1547474647051,2019-01-14T15:04:07.051,0.720,24.878,-14.756,4.329
1547474647091,2019-01-14T15:04:07.091,0.760,30.854,-12.622,-5.793
1547474647131,2019-01-14T15:04:07.131,0.800,34.207,0.244,-14.024
1547474647171,2019-01-14T15:04:07.171,0.840,29.817,-5.183,-15.488
1547474647211,2019-01-14T15:04:07.211,0.880,24.390,-7.317,-15.671
1547474647251,2019-01-14T15:04:07.251,0.920,20.549,-0.854,-15.000
1547474647291,2019-01-14T15:04:07.291,0.960,17.195,-0.976,-20.122
1547474647331,2019-01-14T15:04:07.331,1.000,20.549,-1.463,-16.829
1547474647371,2019-01-14T15:04:07.371,1.040,26.829,-8.415,-10.000
1547474647411,2019-01-14T15:04:07.411,1.080,20.488,0.488,-7.805
1547474647451,2019-01-14T15:04:07.451,1.120,20.915,-3.293,-6.646
1547474647491,2019-01-14T15:04:07.491,1.160,22.927,-5.000,1.463
1547474647531,2019-01-14T15:04:07.531,1.200,18.537,-5.427,8.598
1547474647571,2019-01-14T15:04:07.571,1.240,12.500,-4.756,13.415
1547474647611,2019-01-14T15:04:07.611,1.280,5.244,-3.780,19.024
1547474647651,2019-01-14T15:04:07.651,1.320,-8.415,-2.805,13.659
1547474647691,2019-01-14T15:04:07.691,1.360,-14.268,-1.951,7.012
1547474647731,2019-01-14T15:04:07.731,1.400,-15.854,-2.439,-3.049
1547474647771,2019-01-14T15:04:07.771,1.440,-17.988,-3.171,-7.256
1547474647811,2019-01-14T15:04:07.811,1.480,-20.915,1.280,-2.439
1547474647851,2019-01-14T15:04:07.851,1.520,-22.622,3.902,-3.780
1547474647891,2019-01-14T15:04:07.891,1.560,-27.866,3.780,-1.768
1547474647931,2019-01-14T15:04:07.931,1.600,-24.329,5.854,-0.244
1547474647971,2019-01-14T15:04:07.971,1.640,-22.134,6.768,2.866
1547474648011,2019-01-14T15:04:08.011,1.680,-20.427,3.963,9.329
