epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547223575024,2019-01-11T17:19:35.024,0.000,0.118,0.786,0.704
1547223575104,2019-01-11T17:19:35.104,0.080,0.101,0.703,0.607
1547223575184,2019-01-11T17:19:35.184,0.160,0.108,0.624,0.544
1547223575264,2019-01-11T17:19:35.264,0.240,0.123,0.732,0.587
1547223575344,2019-01-11T17:19:35.344,0.320,0.130,0.850,0.677
1547223575424,2019-01-11T17:19:35.424,0.400,0.126,0.762,0.647
1547223575504,2019-01-11T17:19:35.504,0.480,0.122,0.696,0.539
1547223575584,2019-01-11T17:19:35.584,0.560,0.141,0.751,0.596
1547223575664,2019-01-11T17:19:35.664,0.640,0.148,0.783,0.680
1547223575744,2019-01-11T17:19:35.744,0.720,0.122,0.741,0.619
1547223575824,2019-01-11T17:19:35.824,0.800,0.112,0.694,0.616
1547223575904,2019-01-11T17:19:35.904,0.880,0.130,0.717,0.667
1547223575984,2019-01-11T17:19:35.984,0.960,0.137,0.723,0.677
1547223576064,2019-01-11T17:19:36.064,1.040,0.138,0.700,0.659
1547223576144,2019-01-11T17:19:36.144,1.120,0.144,0.697,0.654
1547223576224,2019-01-11T17:19:36.224,1.200,0.153,0.717,0.664
1547223576304,2019-01-11T17:19:36.304,1.280,0.159,0.722,0.660
1547223576384,2019-01-11T17:19:36.384,1.360,0.157,0.723,0.653
1547223576464,2019-01-11T17:19:36.464,1.440,0.159,0.724,0.646
1547223576544,2019-01-11T17:19:36.544,1.520,0.158,0.744,0.622
1547223576624,2019-01-11T17:19:36.624,1.600,0.157,0.718,0.627
1547223576704,2019-01-11T17:19:36.704,1.680,0.146,0.703,0.577
1547223576784,2019-01-11T17:19:36.784,1.760,0.142,0.674,0.538
1547223576864,2019-01-11T17:19:36.864,1.840,0.126,0.630,0.500
1547223576944,2019-01-11T17:19:36.944,1.920,0.117,0.551,0.475
1547223577024,2019-01-11T17:19:37.024,2.000,0.108,0.501,0.473
1547223577104,2019-01-11T17:19:37.104,2.080,0.102,0.548,0.513
1547223577184,2019-01-11T17:19:37.184,2.160,0.118,0.620,0.621
1547223577264,2019-01-11T17:19:37.264,2.240,0.146,0.674,0.742
1547223577344,2019-01-11T17:19:37.344,2.320,0.128,0.708,0.738
1547223577424,2019-01-11T17:19:37.424,2.400,0.133,0.717,0.794
1547223577504,2019-01-11T17:19:37.504,2.480,0.123,0.759,0.811
1547223577584,2019-01-11T17:19:37.584,2.560,0.119,0.773,0.805
1547223577664,2019-01-11T17:19:37.664,2.640,0.124,0.746,0.843
1547223577744,2019-01-11T17:19:37.744,2.720,0.124,0.741,0.885
1547223577824,2019-01-11T17:19:37.824,2.800,0.121,0.791,0.908
1547223577904,2019-01-11T17:19:37.904,2.880,0.142,0.799,0.992
1547223577984,2019-01-11T17:19:37.984,2.960,0.138,0.800,0.987
1547223578064,2019-01-11T17:19:38.064,3.040,0.136,0.750,0.961
1547223578144,2019-01-11T17:19:38.144,3.120,0.135,0.706,0.914
1547223578224,2019-01-11T17:19:38.224,3.200,0.129,0.695,0.858
1547223578304,2019-01-11T17:19:38.304,3.280,0.127,0.716,0.827
1547223578384,2019-01-11T17:19:38.384,3.360,0.134,0.727,0.823
1547223578464,2019-01-11T17:19:38.464,3.440,0.115,0.757,0.754
1547223578544,2019-01-11T17:19:38.544,3.520,0.094,0.709,0.662
1547223578624,2019-01-11T17:19:38.624,3.600,0.086,0.611,0.523
1547223578704,2019-01-11T17:19:38.704,3.680,0.060,0.452,0.349
1547223578784,2019-01-11T17:19:38.784,3.760,0.039,0.373,0.224
1547223578864,2019-01-11T17:19:38.864,3.840,0.079,0.568,0.333
1547223578944,2019-01-11T17:19:38.944,3.920,0.098,0.901,0.572
1547223579024,2019-01-11T17:19:39.024,4.000,0.112,0.828,0.523
1547223579104,2019-01-11T17:19:39.104,4.080,0.089,0.456,0.381
1547223579184,2019-01-11T17:19:39.184,4.160,0.042,0.406,0.332
1547223579264,2019-01-11T17:19:39.264,4.240,0.064,0.464,0.361
1547223579344,2019-01-11T17:19:39.344,4.320,0.099,0.567,0.547
1547223579424,2019-01-11T17:19:39.424,4.400,0.111,0.717,0.683
1547223579504,2019-01-11T17:19:39.504,4.480,0.143,0.777,0.768
1547223579584,2019-01-11T17:19:39.584,4.560,0.119,0.770,0.830
1547223579664,2019-01-11T17:19:39.664,4.640,0.141,0.721,0.872
1547223579744,2019-01-11T17:19:39.744,4.720,0.139,0.711,0.914
