epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547474810862,2019-01-14T15:06:50.862,0.000,0.095,-1.018,-0.030
1547474810942,2019-01-14T15:06:50.942,0.080,0.089,-1.053,0.004
1547474811022,2019-01-14T15:06:51.022,0.160,0.102,-1.103,-0.041
1547474811102,2019-01-14T15:06:51.102,0.240,0.105,-1.126,-0.022
1547474811182,2019-01-14T15:06:51.182,0.320,0.103,-1.176,-0.059
1547474811262,2019-01-14T15:06:51.262,0.400,0.102,-1.236,-0.062
1547474811342,2019-01-14T15:06:51.342,0.480,0.099,-1.351,-0.083
1547474811422,2019-01-14T15:06:51.422,0.560,0.106,-1.385,-0.066
1547474811502,2019-01-14T15:06:51.502,0.640,0.122,-1.335,-0.011
1547474811582,2019-01-14T15:06:51.582,0.720,0.136,-1.245,0.032
1547474811662,2019-01-14T15:06:51.662,0.800,0.125,-1.098,0.145
1547474811742,2019-01-14T15:06:51.742,0.880,0.113,-0.939,0.165
1547474811822,2019-01-14T15:06:51.822,0.960,0.120,-0.753,0.166
1547474811902,2019-01-14T15:06:51.902,1.040,0.057,-0.481,0.232
1547474811982,2019-01-14T15:06:51.982,1.120,0.044,-0.364,0.251
1547474812062,2019-01-14T15:06:52.062,1.200,0.046,-0.542,0.162
1547474812142,2019-01-14T15:06:52.142,1.280,0.116,-0.834,0.122
1547474812222,2019-01-14T15:06:52.222,1.360,0.130,-1.016,0.198
1547474812302,2019-01-14T15:06:52.302,1.440,0.139,-1.064,0.088
1547474812382,2019-01-14T15:06:52.382,1.520,0.138,-1.113,0.074
1547474812462,2019-01-14T15:06:52.462,1.600,0.107,-1.130,0.030
1547474812542,2019-01-14T15:06:52.542,1.680,0.085,-1.182,-0.010
1547474812622,2019-01-14T15:06:52.622,1.760,0.074,-1.246,-0.028
1547474812702,2019-01-14T15:06:52.702,1.840,0.034,-1.345,-0.045
1547474812782,2019-01-14T15:06:52.782,1.920,0.047,-1.359,-0.045
1547474812862,2019-01-14T15:06:52.862,2.000,0.065,-1.354,-0.023
1547474812942,2019-01-14T15:06:52.942,2.080,0.085,-1.281,0.037
1547474813022,2019-01-14T15:06:53.022,2.160,0.108,-1.194,0.098
1547474813102,2019-01-14T15:06:53.102,2.240,0.125,-1.068,0.125
1547474813182,2019-01-14T15:06:53.182,2.320,0.121,-0.889,0.227
1547474813262,2019-01-14T15:06:53.262,2.400,0.090,-0.733,0.270
1547474813342,2019-01-14T15:06:53.342,2.480,0.085,-0.551,0.195
1547474813422,2019-01-14T15:06:53.422,2.560,0.029,-0.392,0.278
1547474813502,2019-01-14T15:06:53.502,2.640,0.070,-0.547,0.205
1547474813582,2019-01-14T15:06:53.582,2.720,0.128,-0.889,0.204
1547474813662,2019-01-14T15:06:53.662,2.800,0.147,-1.012,0.183
1547474813742,2019-01-14T15:06:53.742,2.880,0.119,-1.104,0.167
1547474813822,2019-01-14T15:06:53.822,2.960,0.111,-1.078,0.094
1547474813902,2019-01-14T15:06:53.902,3.040,0.094,-1.120,0.054
1547474813982,2019-01-14T15:06:53.982,3.120,0.047,-1.193,0.035
1547474814062,2019-01-14T15:06:54.062,3.200,0.042,-1.266,0.044
1547474814142,2019-01-14T15:06:54.142,3.280,0.039,-1.381,-0.025
1547474814222,2019-01-14T15:06:54.222,3.360,0.041,-1.388,-0.045
1547474814302,2019-01-14T15:06:54.302,3.440,0.065,-1.337,0.014
1547474814382,2019-01-14T15:06:54.382,3.520,0.096,-1.259,0.071
1547474814462,2019-01-14T15:06:54.462,3.600,0.110,-1.146,0.158
1547474814542,2019-01-14T15:06:54.542,3.680,0.132,-0.997,0.220
1547474814622,2019-01-14T15:06:54.622,3.760,0.137,-0.832,0.280
1547474814702,2019-01-14T15:06:54.702,3.840,0.118,-0.641,0.193
1547474814782,2019-01-14T15:06:54.782,3.920,0.033,-0.381,0.192
1547474814862,2019-01-14T15:06:54.862,4.000,0.072,-0.412,0.318
1547474814942,2019-01-14T15:06:54.942,4.080,0.071,-0.695,0.187
1547474815022,2019-01-14T15:06:55.022,4.160,0.132,-0.962,0.206
1547474815102,2019-01-14T15:06:55.102,4.240,0.137,-1.052,0.245
1547474815182,2019-01-14T15:06:55.182,4.320,0.125,-1.115,0.179
1547474815262,2019-01-14T15:06:55.262,4.400,0.085,-1.117,0.126
1547474815342,2019-01-14T15:06:55.342,4.480,0.063,-1.145,0.104
1547474815422,2019-01-14T15:06:55.422,4.560,0.054,-1.191,0.058
1547474815502,2019-01-14T15:06:55.502,4.640,0.033,-1.259,0.027
1547474815582,2019-01-14T15:06:55.582,4.720,0.030,-1.300,0.007
1547474815662,2019-01-14T15:06:55.662,4.800,0.035,-1.320,0.002
1547474815742,2019-01-14T15:06:55.742,4.880,0.057,-1.312,-0.003
1547474815822,2019-01-14T15:06:55.822,4.960,0.071,-1.231,0.068
1547474815902,2019-01-14T15:06:55.902,5.040,0.110,-1.157,0.171
1547474815982,2019-01-14T15:06:55.982,5.120,0.131,-1.046,0.204
1547474816062,2019-01-14T15:06:56.062,5.200,0.132,-0.910,0.267
1547474816142,2019-01-14T15:06:56.142,5.280,0.125,-0.776,0.232
1547474816222,2019-01-14T15:06:56.222,5.360,0.075,-0.560,0.189
1547474816302,2019-01-14T15:06:56.302,5.440,0.057,-0.380,0.355
