epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547579347371,2019-01-15T20:09:07.371,0.000,0.169,0.645,0.662
1547579347451,2019-01-15T20:09:07.451,0.080,0.167,0.643,0.690
1547579347531,2019-01-15T20:09:07.531,0.160,0.159,0.619,0.626
1547579347611,2019-01-15T20:09:07.611,0.240,0.150,0.583,0.587
1547579347691,2019-01-15T20:09:07.691,0.320,0.147,0.566,0.601
1547579347771,2019-01-15T20:09:07.771,0.400,0.164,0.565,0.633
1547579347851,2019-01-15T20:09:07.851,0.480,0.165,0.613,0.618
1547579347931,2019-01-15T20:09:07.931,0.560,0.196,0.628,0.733
1547579348011,2019-01-15T20:09:08.011,0.640,0.175,0.660,0.692
1547579348091,2019-01-15T20:09:08.091,0.720,0.194,0.642,0.742
1547579348171,2019-01-15T20:09:08.171,0.800,0.188,0.632,0.748
1547579348251,2019-01-15T20:09:08.251,0.880,0.191,0.623,0.741
1547579348331,2019-01-15T20:09:08.331,0.960,0.189,0.638,0.742
1547579348411,2019-01-15T20:09:08.411,1.040,0.212,0.624,0.823
1547579348491,2019-01-15T20:09:08.491,1.120,0.184,0.638,0.784
1547579348571,2019-01-15T20:09:08.571,1.200,0.199,0.635,0.781
1547579348651,2019-01-15T20:09:08.651,1.280,0.181,0.633,0.775
1547579348731,2019-01-15T20:09:08.731,1.360,0.171,0.632,0.784
1547579348811,2019-01-15T20:09:08.811,1.440,0.187,0.644,0.827
1547579348891,2019-01-15T20:09:08.891,1.520,0.197,0.687,0.847
1547579348971,2019-01-15T20:09:08.971,1.600,0.222,0.690,0.911
1547579349051,2019-01-15T20:09:09.051,1.680,0.208,0.713,0.840
1547579349131,2019-01-15T20:09:09.131,1.760,0.226,0.676,0.887
1547579349211,2019-01-15T20:09:09.211,1.840,0.217,0.655,0.836
1547579349291,2019-01-15T20:09:09.291,1.920,0.219,0.631,0.822
1547579349371,2019-01-15T20:09:09.371,2.000,0.212,0.603,0.800
1547579349451,2019-01-15T20:09:09.451,2.080,0.206,0.589,0.784
1547579349531,2019-01-15T20:09:09.531,2.160,0.210,0.562,0.802
1547579349611,2019-01-15T20:09:09.611,2.240,0.197,0.572,0.762
1547579349691,2019-01-15T20:09:09.691,2.320,0.226,0.541,0.790
1547579349771,2019-01-15T20:09:09.771,2.400,0.198,0.605,0.790
1547579349851,2019-01-15T20:09:09.851,2.480,0.220,0.623,0.817
1547579349931,2019-01-15T20:09:09.931,2.560,0.216,0.685,0.751
1547579350011,2019-01-15T20:09:10.011,2.640,0.222,0.700,0.791
1547579350091,2019-01-15T20:09:10.091,2.720,0.233,0.711,0.810
1547579350171,2019-01-15T20:09:10.171,2.800,0.224,0.704,0.728
1547579350251,2019-01-15T20:09:10.251,2.880,0.229,0.690,0.711
1547579350331,2019-01-15T20:09:10.331,2.960,0.207,0.643,0.711
1547579350411,2019-01-15T20:09:10.411,3.040,0.176,0.579,0.554
1547579350491,2019-01-15T20:09:10.491,3.120,0.157,0.469,0.464
1547579350571,2019-01-15T20:09:10.571,3.200,0.142,0.444,0.445
1547579350651,2019-01-15T20:09:10.651,3.280,0.213,0.563,0.514
1547579350731,2019-01-15T20:09:10.731,3.360,0.269,0.755,0.664
1547579350811,2019-01-15T20:09:10.811,3.440,0.273,0.778,0.789
1547579350891,2019-01-15T20:09:10.891,3.520,0.244,0.674,0.654
1547579350971,2019-01-15T20:09:10.971,3.600,0.226,0.627,0.591
1547579351051,2019-01-15T20:09:11.051,3.680,0.244,0.668,0.647
1547579351131,2019-01-15T20:09:11.131,3.760,0.267,0.697,0.737
1547579351211,2019-01-15T20:09:11.211,3.840,0.249,0.718,0.633
1547579351291,2019-01-15T20:09:11.291,3.920,0.246,0.642,0.668
1547579351371,2019-01-15T20:09:11.371,4.000,0.222,0.633,0.568
1547579351451,2019-01-15T20:09:11.451,4.080,0.194,0.608,0.569
1547579351531,2019-01-15T20:09:11.531,4.160,0.201,0.592,0.554
1547579351611,2019-01-15T20:09:11.611,4.240,0.189,0.592,0.526
1547579351691,2019-01-15T20:09:11.691,4.320,0.205,0.580,0.609
1547579351771,2019-01-15T20:09:11.771,4.400,0.201,0.611,0.597
1547579351851,2019-01-15T20:09:11.851,4.480,0.211,0.625,0.628
1547579351931,2019-01-15T20:09:11.931,4.560,0.231,0.621,0.726
1547579352011,2019-01-15T20:09:12.011,4.640,0.230,0.634,0.708
1547579352091,2019-01-15T20:09:12.091,4.720,0.238,0.617,0.755
1547579352171,2019-01-15T20:09:12.171,4.800,0.236,0.600,0.830
1547579352251,2019-01-15T20:09:12.251,4.880,0.228,0.623,0.815
1547579352331,2019-01-15T20:09:12.331,4.960,0.228,0.603,0.837
1547579352411,2019-01-15T20:09:12.411,5.040,0.219,0.602,0.848
1547579352491,2019-01-15T20:09:12.491,5.120,0.224,0.562,0.875
1547579352571,2019-01-15T20:09:12.571,5.200,0.203,0.563,0.858
1547579352651,2019-01-15T20:09:12.651,5.280,0.218,0.565,0.883
1547579352731,2019-01-15T20:09:12.731,5.360,0.219,0.604,0.947
1547579352811,2019-01-15T20:09:12.811,5.440,0.241,0.617,1.001
1547579352891,2019-01-15T20:09:12.891,5.520,0.237,0.635,0.932
1547579352971,2019-01-15T20:09:12.971,5.600,0.225,0.607,0.889
1547579353051,2019-01-15T20:09:13.051,5.680,0.227,0.571,0.880
1547579353131,2019-01-15T20:09:13.131,5.760,0.206,0.566,0.804
1547579353211,2019-01-15T20:09:13.211,5.840,0.226,0.547,0.814
1547579353291,2019-01-15T20:09:13.291,5.920,0.222,0.508,0.854
1547579353371,2019-01-15T20:09:13.371,6.000,0.210,0.523,0.805
1547579353451,2019-01-15T20:09:13.451,6.080,0.225,0.494,0.832
1547579353531,2019-01-15T20:09:13.531,6.160,0.225,0.492,0.846
1547579353611,2019-01-15T20:09:13.611,6.240,0.220,0.510,0.846
1547579353691,2019-01-15T20:09:13.691,6.320,0.251,0.534,0.868
1547579353771,2019-01-15T20:09:13.771,6.400,0.256,0.605,0.852
1547579353851,2019-01-15T20:09:13.851,6.480,0.278,0.621,0.888
1547579353931,2019-01-15T20:09:13.931,6.560,0.267,0.652,0.811
1547579354011,2019-01-15T20:09:14.011,6.640,0.269,0.641,0.786
