epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547580752726,2019-01-15T20:32:32.726,0.000,0.025,-1.021,-0.206
1547580752806,2019-01-15T20:32:32.806,0.080,-0.016,-1.002,-0.088
1547580752886,2019-01-15T20:32:32.886,0.160,-0.028,-1.008,-0.176
1547580752966,2019-01-15T20:32:32.966,0.240,0.049,-1.072,-0.152
1547580753046,2019-01-15T20:32:33.046,0.320,-0.027,-0.979,-0.111
1547580753126,2019-01-15T20:32:33.126,0.400,-0.001,-0.999,-0.223
1547580753206,2019-01-15T20:32:33.206,0.480,0.060,-1.129,-0.095
1547580753286,2019-01-15T20:32:33.286,0.560,0.032,-1.032,-0.029
1547580753366,2019-01-15T20:32:33.366,0.640,-0.022,-1.035,-0.172
1547580753446,2019-01-15T20:32:33.446,0.720,-0.009,-1.006,-0.093
1547580753526,2019-01-15T20:32:33.526,0.800,-0.008,-1.100,-0.132
1547580753606,2019-01-15T20:32:33.606,0.880,-0.018,-1.169,-0.059
1547580753686,2019-01-15T20:32:33.686,0.960,-0.023,-1.271,-0.122
1547580753766,2019-01-15T20:32:33.766,1.040,0.003,-1.215,-0.095
1547580753846,2019-01-15T20:32:33.846,1.120,-0.021,-1.215,-0.105
1547580753926,2019-01-15T20:32:33.926,1.200,-0.002,-1.162,-0.069
1547580754006,2019-01-15T20:32:34.006,1.280,0.023,-1.125,-0.084
1547580754086,2019-01-15T20:32:34.086,1.360,0.016,-1.092,-0.065
1547580754166,2019-01-15T20:32:34.166,1.440,-0.031,-1.056,-0.042
1547580754246,2019-01-15T20:32:34.246,1.520,-0.019,-1.007,-0.035
1547580754326,2019-01-15T20:32:34.326,1.600,0.018,-0.962,-0.001
1547580754406,2019-01-15T20:32:34.406,1.680,0.016,-0.797,0.050
1547580754486,2019-01-15T20:32:34.486,1.760,0.050,-0.606,0.241
1547580754566,2019-01-15T20:32:34.566,1.840,0.045,-0.576,0.312
1547580754646,2019-01-15T20:32:34.646,1.920,-0.014,-0.809,0.305
1547580754726,2019-01-15T20:32:34.726,2.000,-0.022,-0.929,0.438
1547580754806,2019-01-15T20:32:34.806,2.080,0.013,-0.913,0.501
1547580754886,2019-01-15T20:32:34.886,2.160,-0.006,-0.875,0.405
1547580754966,2019-01-15T20:32:34.966,2.240,-0.000,-0.888,0.380
1547580755046,2019-01-15T20:32:35.046,2.320,-0.015,-0.913,0.372
1547580755126,2019-01-15T20:32:35.126,2.400,0.001,-0.935,0.347
1547580755206,2019-01-15T20:32:35.206,2.480,-0.008,-0.900,0.253
1547580755286,2019-01-15T20:32:35.286,2.560,0.006,-0.888,0.187
1547580755366,2019-01-15T20:32:35.366,2.640,-0.011,-0.890,0.093
1547580755446,2019-01-15T20:32:35.446,2.720,0.001,-0.929,0.099
1547580755526,2019-01-15T20:32:35.526,2.800,0.000,-1.003,0.024
1547580755606,2019-01-15T20:32:35.606,2.880,-0.016,-1.011,-0.019
1547580755686,2019-01-15T20:32:35.686,2.960,0.007,-0.993,-0.034
1547580755766,2019-01-15T20:32:35.766,3.040,0.002,-1.022,-0.018
1547580755846,2019-01-15T20:32:35.846,3.120,0.004,-1.004,-0.032
1547580755926,2019-01-15T20:32:35.926,3.200,-0.012,-1.023,-0.035
1547580756006,2019-01-15T20:32:36.006,3.280,0.012,-1.062,-0.057
1547580756086,2019-01-15T20:32:36.086,3.360,-0.009,-1.073,-0.038
1547580756166,2019-01-15T20:32:36.166,3.440,-0.031,-1.139,-0.035
1547580756246,2019-01-15T20:32:36.246,3.520,-0.014,-1.146,-0.058
1547580756326,2019-01-15T20:32:36.326,3.600,-0.061,-1.566,-0.120
1547580756406,2019-01-15T20:32:36.406,3.680,0.157,-1.026,0.045
1547580756486,2019-01-15T20:32:36.486,3.760,-0.011,-1.009,-0.047
1547580756566,2019-01-15T20:32:36.566,3.840,0.014,-1.042,0.001
1547580756646,2019-01-15T20:32:36.646,3.920,0.025,-1.061,-0.038
1547580756726,2019-01-15T20:32:36.726,4.000,0.014,-1.135,-0.063
1547580756806,2019-01-15T20:32:36.806,4.080,-0.092,-1.130,-0.132
1547580756886,2019-01-15T20:32:36.886,4.160,-0.029,-1.265,-0.025
1547580756966,2019-01-15T20:32:36.966,4.240,-0.046,-1.294,-0.088
1547580757046,2019-01-15T20:32:37.046,4.320,-0.021,-1.230,-0.083
1547580757126,2019-01-15T20:32:37.126,4.400,-0.032,-1.201,-0.108
1547580757206,2019-01-15T20:32:37.206,4.480,0.004,-1.181,-0.085
1547580757286,2019-01-15T20:32:37.286,4.560,-0.025,-1.143,-0.052
1547580757366,2019-01-15T20:32:37.366,4.640,0.000,-1.058,-0.073
1547580757446,2019-01-15T20:32:37.446,4.720,-0.015,-0.967,-0.009
1547580757526,2019-01-15T20:32:37.526,4.800,0.016,-0.810,0.009
1547580757606,2019-01-15T20:32:37.606,4.880,0.048,-0.644,0.143
1547580757686,2019-01-15T20:32:37.686,4.960,-0.010,-0.513,0.261
1547580757766,2019-01-15T20:32:37.766,5.040,0.053,-0.695,0.328
1547580757846,2019-01-15T20:32:37.846,5.120,0.026,-0.891,0.377
1547580757926,2019-01-15T20:32:37.926,5.200,0.025,-0.962,0.455
1547580758006,2019-01-15T20:32:38.006,5.280,0.011,-0.857,0.463
1547580758086,2019-01-15T20:32:38.086,5.360,0.027,-0.801,0.343
1547580758166,2019-01-15T20:32:38.166,5.440,0.020,-0.797,0.242
1547580758246,2019-01-15T20:32:38.246,5.520,-0.025,-0.860,0.178
1547580758326,2019-01-15T20:32:38.326,5.600,-0.002,-0.920,0.102
1547580758406,2019-01-15T20:32:38.406,5.680,-0.009,-1.001,0.049
1547580758486,2019-01-15T20:32:38.486,5.760,-0.018,-1.038,0.044
1547580758566,2019-01-15T20:32:38.566,5.840,-0.016,-1.023,-0.038
1547580758646,2019-01-15T20:32:38.646,5.920,-0.013,-1.001,-0.040
1547580758726,2019-01-15T20:32:38.726,6.000,-0.040,-1.015,-0.047
1547580758806,2019-01-15T20:32:38.806,6.080,-0.003,-1.013,-0.043
1547580758886,2019-01-15T20:32:38.886,6.160,-0.025,-1.006,-0.075
1547580758966,2019-01-15T20:32:38.966,6.240,-0.010,-1.054,-0.040
1547580759046,2019-01-15T20:32:39.046,6.320,-0.043,-1.088,-0.083
1547580759126,2019-01-15T20:32:39.126,6.400,-0.042,-1.113,-0.051
1547580759206,2019-01-15T20:32:39.206,6.480,-0.086,-1.212,-0.019
1547580759286,2019-01-15T20:32:39.286,6.560,-0.062,-1.313,-0.140
1547580759366,2019-01-15T20:32:39.366,6.640,0.146,-1.518,-0.097
1547580759446,2019-01-15T20:32:39.446,6.720,-0.026,-1.071,-0.169
1547580759526,2019-01-15T20:32:39.526,6.800,-0.103,-1.367,-0.033
1547580759606,2019-01-15T20:32:39.606,6.880,-0.042,-1.345,-0.073
1547580759686,2019-01-15T20:32:39.686,6.960,-0.024,-1.233,-0.070
1547580759766,2019-01-15T20:32:39.766,7.040,-0.000,-1.188,-0.077
1547580759846,2019-01-15T20:32:39.846,7.120,-0.027,-1.132,-0.061
1547580759926,2019-01-15T20:32:39.926,7.200,-0.024,-1.055,-0.033
1547580760006,2019-01-15T20:32:40.006,7.280,-0.026,-0.946,-0.052
1547580760086,2019-01-15T20:32:40.086,7.360,0.016,-0.813,0.028
1547580760166,2019-01-15T20:32:40.166,7.440,0.019,-0.674,0.106
1547580760246,2019-01-15T20:32:40.246,7.520,0.003,-0.555,0.232
1547580760326,2019-01-15T20:32:40.326,7.600,0.058,-0.688,0.266
1547580760406,2019-01-15T20:32:40.406,7.680,-0.005,-0.882,0.329
1547580760486,2019-01-15T20:32:40.486,7.760,0.015,-0.954,0.452
1547580760566,2019-01-15T20:32:40.566,7.840,0.021,-0.910,0.470
1547580760646,2019-01-15T20:32:40.646,7.920,0.002,-0.883,0.339
1547580760726,2019-01-15T20:32:40.726,8.000,0.014,-0.879,0.270
1547580760806,2019-01-15T20:32:40.806,8.080,-0.002,-0.896,0.218
1547580760886,2019-01-15T20:32:40.886,8.160,-0.005,-0.902,0.146
1547580760966,2019-01-15T20:32:40.966,8.240,0.026,-0.936,0.106
1547580761046,2019-01-15T20:32:41.046,8.320,-0.027,-0.951,0.050
1547580761126,2019-01-15T20:32:41.126,8.400,-0.012,-1.000,0.058
1547580761206,2019-01-15T20:32:41.206,8.480,-0.004,-1.000,-0.016
1547580761286,2019-01-15T20:32:41.286,8.560,-0.016,-1.007,-0.039
1547580761366,2019-01-15T20:32:41.366,8.640,-0.017,-0.987,-0.039
1547580761446,2019-01-15T20:32:41.446,8.720,0.005,-1.019,-0.073
1547580761526,2019-01-15T20:32:41.526,8.800,-0.046,-1.020,-0.122
1547580761606,2019-01-15T20:32:41.606,8.880,-0.012,-1.026,-0.085
1547580761686,2019-01-15T20:32:41.686,8.960,-0.037,-1.063,-0.093
1547580761766,2019-01-15T20:32:41.766,9.040,-0.048,-1.091,-0.093
1547580761846,2019-01-15T20:32:41.846,9.120,-0.087,-1.163,-0.045
1547580761926,2019-01-15T20:32:41.926,9.200,0.021,-1.129,-0.077
1547580762006,2019-01-15T20:32:42.006,9.280,-0.099,-1.500,-0.097
1547580762086,2019-01-15T20:32:42.086,9.360,0.175,-1.244,-0.017
1547580762166,2019-01-15T20:32:42.166,9.440,-0.076,-1.093,-0.152
1547580762246,2019-01-15T20:32:42.246,9.520,-0.047,-1.315,-0.024
1547580762326,2019-01-15T20:32:42.326,9.600,-0.032,-1.271,-0.052
1547580762406,2019-01-15T20:32:42.406,9.680,-0.030,-1.213,-0.072
1547580762486,2019-01-15T20:32:42.486,9.760,-0.021,-1.182,-0.057
1547580762566,2019-01-15T20:32:42.566,9.840,-0.013,-1.148,-0.080
1547580762646,2019-01-15T20:32:42.646,9.920,-0.018,-1.089,-0.056
1547580762726,2019-01-15T20:32:42.726,10.000,-0.021,-0.999,-0.023
1547580762806,2019-01-15T20:32:42.806,10.080,0.015,-0.908,-0.015
1547580762886,2019-01-15T20:32:42.886,10.160,0.025,-0.830,0.036
1547580762966,2019-01-15T20:32:42.966,10.240,-0.015,-0.661,0.076
1547580763046,2019-01-15T20:32:43.046,10.320,0.057,-0.551,0.275
1547580763126,2019-01-15T20:32:43.126,10.400,0.027,-0.714,0.372
1547580763206,2019-01-15T20:32:43.206,10.480,-0.041,-0.974,0.323
1547580763286,2019-01-15T20:32:43.286,10.560,0.002,-1.018,0.350
1547580763366,2019-01-15T20:32:43.366,10.640,0.005,-0.886,0.355
1547580763446,2019-01-15T20:32:43.446,10.720,-0.012,-0.820,0.218
1547580763526,2019-01-15T20:32:43.526,10.800,0.001,-0.853,0.170
1547580763606,2019-01-15T20:32:43.606,10.880,-0.021,-0.899,0.107
1547580763686,2019-01-15T20:32:43.686,10.960,-0.023,-0.916,0.046
1547580763766,2019-01-15T20:32:43.766,11.040,-0.017,-0.958,0.028
