epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547474737530,2019-01-14T15:05:37.530,0.000,-0.015,-0.938,0.052
1547474737610,2019-01-14T15:05:37.610,0.080,-0.031,-0.979,0.017
1547474737690,2019-01-14T15:05:37.690,0.160,-0.036,-1.036,-0.042
1547474737770,2019-01-14T15:05:37.770,0.240,-0.021,-1.044,-0.023
1547474737850,2019-01-14T15:05:37.850,0.320,-0.021,-1.053,-0.040
1547474737930,2019-01-14T15:05:37.930,0.400,-0.021,-1.062,-0.055
1547474738010,2019-01-14T15:05:38.010,0.480,-0.037,-1.068,-0.076
1547474738090,2019-01-14T15:05:38.090,0.560,-0.012,-1.057,-0.031
1547474738170,2019-01-14T15:05:38.170,0.640,-0.024,-1.088,-0.068
1547474738250,2019-01-14T15:05:38.250,0.720,-0.041,-1.161,-0.059
1547474738330,2019-01-14T15:05:38.330,0.800,-0.041,-1.274,-0.100
1547474738410,2019-01-14T15:05:38.410,0.880,-0.046,-1.404,-0.087
1547474738490,2019-01-14T15:05:38.490,0.960,-0.020,-1.501,-0.081
1547474738570,2019-01-14T15:05:38.570,1.040,0.001,-1.497,-0.042
1547474738650,2019-01-14T15:05:38.650,1.120,0.051,-1.379,0.021
1547474738730,2019-01-14T15:05:38.730,1.200,0.161,-1.142,0.108
1547474738810,2019-01-14T15:05:38.810,1.280,0.200,-0.866,0.208
1547474738890,2019-01-14T15:05:38.890,1.360,0.152,-0.515,0.126
1547474738970,2019-01-14T15:05:38.970,1.440,0.076,-0.124,0.120
1547474739050,2019-01-14T15:05:39.050,1.520,0.041,-0.154,0.164
1547474739130,2019-01-14T15:05:39.130,1.600,0.117,-0.616,0.138
1547474739210,2019-01-14T15:05:39.210,1.680,0.193,-1.021,0.271
1547474739290,2019-01-14T15:05:39.290,1.760,0.096,-1.177,0.238
1547474739370,2019-01-14T15:05:39.370,1.840,0.015,-1.215,0.080
1547474739450,2019-01-14T15:05:39.450,1.920,0.009,-1.122,0.054
1547474739530,2019-01-14T15:05:39.530,2.000,0.026,-1.081,0.036
1547474739610,2019-01-14T15:05:39.610,2.080,-0.028,-1.072,0.032
1547474739690,2019-01-14T15:05:39.690,2.160,-0.039,-1.180,-0.024
1547474739770,2019-01-14T15:05:39.770,2.240,-0.042,-1.371,-0.021
1547474739850,2019-01-14T15:05:39.850,2.320,-0.048,-1.523,-0.049
1547474739930,2019-01-14T15:05:39.930,2.400,-0.041,-1.507,-0.023
1547474740010,2019-01-14T15:05:40.010,2.480,-0.021,-1.366,-0.012
1547474740090,2019-01-14T15:05:40.090,2.560,0.089,-1.175,0.090
1547474740170,2019-01-14T15:05:40.170,2.640,0.204,-1.021,0.249
1547474740250,2019-01-14T15:05:40.250,2.720,0.068,-0.680,0.170
1547474740330,2019-01-14T15:05:40.330,2.800,0.083,-0.189,0.115
1547474740410,2019-01-14T15:05:40.410,2.880,0.064,-0.117,0.185
1547474740490,2019-01-14T15:05:40.490,2.960,0.120,-0.518,0.172
1547474740570,2019-01-14T15:05:40.570,3.040,0.147,-0.913,0.250
1547474740650,2019-01-14T15:05:40.650,3.120,0.101,-1.136,0.202
1547474740730,2019-01-14T15:05:40.730,3.200,-0.003,-1.212,0.049
1547474740810,2019-01-14T15:05:40.810,3.280,-0.032,-1.198,0.009
1547474740890,2019-01-14T15:05:40.890,3.360,-0.030,-1.166,-0.021
1547474740970,2019-01-14T15:05:40.970,3.440,-0.065,-1.128,-0.030
1547474741050,2019-01-14T15:05:41.050,3.520,-0.042,-1.121,-0.021
1547474741130,2019-01-14T15:05:41.130,3.600,-0.011,-1.229,-0.014
1547474741210,2019-01-14T15:05:41.210,3.680,-0.068,-1.354,-0.021
1547474741290,2019-01-14T15:05:41.290,3.760,-0.052,-1.435,-0.067
1547474741370,2019-01-14T15:05:41.370,3.840,-0.034,-1.374,-0.007
1547474741450,2019-01-14T15:05:41.450,3.920,0.003,-1.265,0.063
1547474741530,2019-01-14T15:05:41.530,4.000,0.090,-1.174,0.104
1547474741610,2019-01-14T15:05:41.610,4.080,0.165,-1.027,0.203
1547474741690,2019-01-14T15:05:41.690,4.160,0.185,-0.843,0.292
1547474741770,2019-01-14T15:05:41.770,4.240,0.133,-0.539,0.121
1547474741850,2019-01-14T15:05:41.850,4.320,0.068,-0.176,0.188
1547474741930,2019-01-14T15:05:41.930,4.400,0.063,-0.270,0.169
1547474742010,2019-01-14T15:05:42.010,4.480,0.190,-0.703,0.257
1547474742090,2019-01-14T15:05:42.090,4.560,0.157,-0.944,0.319
1547474742170,2019-01-14T15:05:42.170,4.640,0.116,-1.136,0.219
1547474742250,2019-01-14T15:05:42.250,4.720,0.101,-1.172,0.135
1547474742330,2019-01-14T15:05:42.330,4.800,0.023,-1.146,0.043
1547474742410,2019-01-14T15:05:42.410,4.880,-0.042,-1.118,0.007
1547474742490,2019-01-14T15:05:42.490,4.960,-0.035,-1.135,-0.010
1547474742570,2019-01-14T15:05:42.570,5.040,-0.026,-1.090,-0.032
1547474742650,2019-01-14T15:05:42.650,5.120,-0.044,-1.151,-0.030
1547474742730,2019-01-14T15:05:42.730,5.200,-0.027,-1.284,-0.060
1547474742810,2019-01-14T15:05:42.810,5.280,-0.040,-1.409,-0.049
1547474742890,2019-01-14T15:05:42.890,5.360,-0.042,-1.396,-0.057
1547474742970,2019-01-14T15:05:42.970,5.440,0.031,-1.337,-0.002
1547474743050,2019-01-14T15:05:43.050,5.520,0.092,-1.238,0.091
1547474743130,2019-01-14T15:05:43.130,5.600,0.154,-1.096,0.152
1547474743210,2019-01-14T15:05:43.210,5.680,0.222,-0.973,0.216
1547474743290,2019-01-14T15:05:43.290,5.760,0.286,-0.910,0.263
1547474743370,2019-01-14T15:05:43.370,5.840,0.219,-0.619,0.177
1547474743450,2019-01-14T15:05:43.450,5.920,0.000,-0.212,0.048
1547474743530,2019-01-14T15:05:43.530,6.000,0.061,-0.191,0.181
1547474743610,2019-01-14T15:05:43.610,6.080,0.162,-0.647,0.274
1547474743690,2019-01-14T15:05:43.690,6.160,0.224,-0.954,0.297
1547474743770,2019-01-14T15:05:43.770,6.240,0.141,-1.120,0.248
1547474743850,2019-01-14T15:05:43.850,6.320,0.094,-1.149,0.148
1547474743930,2019-01-14T15:05:43.930,6.400,0.033,-1.167,0.061
1547474744010,2019-01-14T15:05:44.010,6.480,-0.001,-1.154,0.047
1547474744090,2019-01-14T15:05:44.090,6.560,-0.070,-1.130,-0.046
1547474744170,2019-01-14T15:05:44.170,6.640,-0.049,-1.125,0.021
1547474744250,2019-01-14T15:05:44.250,6.720,-0.056,-1.149,-0.077
1547474744330,2019-01-14T15:05:44.330,6.800,-0.040,-1.259,-0.019
