epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547219285314,2019-01-11T16:08:05.314,0.000,0.016,0.980,-0.087
1547219285394,2019-01-11T16:08:05.394,0.080,0.011,0.974,-0.055
1547219285474,2019-01-11T16:08:05.474,0.160,-0.011,0.970,-0.086
1547219285554,2019-01-11T16:08:05.554,0.240,0.008,0.971,-0.073
1547219285634,2019-01-11T16:08:05.634,0.320,0.012,0.996,-0.051
1547219285714,2019-01-11T16:08:05.714,0.400,-0.001,0.977,-0.062
1547219285794,2019-01-11T16:08:05.794,0.480,-0.007,0.942,-0.080
1547219285874,2019-01-11T16:08:05.874,0.560,-0.018,0.955,-0.091
1547219285954,2019-01-11T16:08:05.954,0.640,-0.030,0.959,-0.056
1547219286034,2019-01-11T16:08:06.034,0.720,-0.022,0.962,-0.117
1547219286114,2019-01-11T16:08:06.114,0.800,-0.032,0.942,-0.112
1547219286194,2019-01-11T16:08:06.194,0.880,-0.030,0.969,-0.116
1547219286274,2019-01-11T16:08:06.274,0.960,-0.004,0.987,-0.143
1547219286354,2019-01-11T16:08:06.354,1.040,-0.048,0.943,-0.093
1547219286434,2019-01-11T16:08:06.434,1.120,0.003,0.840,-0.136
1547219286514,2019-01-11T16:08:06.514,1.200,-0.051,0.773,-0.160
1547219286594,2019-01-11T16:08:06.594,1.280,-0.098,0.757,-0.140
1547219286674,2019-01-11T16:08:06.674,1.360,-0.155,0.883,-0.238
1547219286754,2019-01-11T16:08:06.754,1.440,-0.185,0.916,-0.262
1547219286834,2019-01-11T16:08:06.834,1.520,-0.228,0.895,-0.165
1547219286914,2019-01-11T16:08:06.914,1.600,-0.212,0.911,-0.266
1547219286994,2019-01-11T16:08:06.994,1.680,-0.228,0.915,-0.182
1547219287074,2019-01-11T16:08:07.074,1.760,-0.206,0.911,-0.169
1547219287154,2019-01-11T16:08:07.154,1.840,-0.203,0.949,-0.129
1547219287234,2019-01-11T16:08:07.234,1.920,-0.184,1.043,-0.067
1547219287314,2019-01-11T16:08:07.314,2.000,-0.214,1.500,-0.122
1547219287394,2019-01-11T16:08:07.394,2.080,-0.217,1.671,-0.096
1547219287474,2019-01-11T16:08:07.474,2.160,-0.167,1.142,-0.080
1547219287554,2019-01-11T16:08:07.554,2.240,-0.160,0.850,-0.146
1547219287634,2019-01-11T16:08:07.634,2.320,-0.232,0.900,-0.186
1547219287714,2019-01-11T16:08:07.714,2.400,-0.206,0.913,-0.225
1547219287794,2019-01-11T16:08:07.794,2.480,-0.224,0.899,-0.214
1547219287874,2019-01-11T16:08:07.874,2.560,-0.229,0.938,-0.225
1547219287954,2019-01-11T16:08:07.954,2.640,-0.215,0.955,-0.217
1547219288034,2019-01-11T16:08:08.034,2.720,-0.199,1.001,-0.225
1547219288114,2019-01-11T16:08:08.114,2.800,-0.201,0.989,-0.188
1547219288194,2019-01-11T16:08:08.194,2.880,-0.153,0.984,-0.159
1547219288274,2019-01-11T16:08:08.274,2.960,-0.098,0.933,-0.119
1547219288354,2019-01-11T16:08:08.354,3.040,-0.049,0.591,0.011
1547219288434,2019-01-11T16:08:08.434,3.120,0.036,0.565,-0.144
1547219288514,2019-01-11T16:08:08.514,3.200,-0.058,0.820,-0.063
1547219288594,2019-01-11T16:08:08.594,3.280,-0.011,1.167,-0.076
1547219288674,2019-01-11T16:08:08.674,3.360,-0.054,1.107,-0.022
1547219288754,2019-01-11T16:08:08.754,3.440,-0.051,0.943,-0.053
1547219288834,2019-01-11T16:08:08.834,3.520,-0.051,0.883,-0.040
1547219288914,2019-01-11T16:08:08.914,3.600,-0.056,0.961,-0.027
1547219288994,2019-01-11T16:08:08.994,3.680,-0.088,1.022,-0.009
1547219289074,2019-01-11T16:08:09.074,3.760,-0.063,0.984,-0.042
1547219289154,2019-01-11T16:08:09.154,3.840,-0.044,0.947,-0.035
1547219289234,2019-01-11T16:08:09.234,3.920,-0.048,0.974,-0.027
1547219289314,2019-01-11T16:08:09.314,4.000,-0.036,0.997,-0.033
1547219289394,2019-01-11T16:08:09.394,4.080,-0.038,0.999,-0.042
1547219289474,2019-01-11T16:08:09.474,4.160,-0.047,0.971,-0.041
1547219289554,2019-01-11T16:08:09.554,4.240,-0.048,0.951,-0.044
1547219289634,2019-01-11T16:08:09.634,4.320,-0.046,0.952,-0.054
1547219289714,2019-01-11T16:08:09.714,4.400,-0.059,0.955,-0.092
1547219289794,2019-01-11T16:08:09.794,4.480,-0.057,0.932,-0.058
1547219289874,2019-01-11T16:08:09.874,4.560,-0.056,0.827,-0.096
1547219289954,2019-01-11T16:08:09.954,4.640,-0.051,0.710,-0.086
1547219290034,2019-01-11T16:08:10.034,4.720,-0.093,0.743,-0.116
1547219290114,2019-01-11T16:08:10.114,4.800,-0.124,0.846,-0.178
1547219290194,2019-01-11T16:08:10.194,4.880,-0.167,0.947,-0.218
1547219290274,2019-01-11T16:08:10.274,4.960,-0.212,0.938,-0.245
1547219290354,2019-01-11T16:08:10.354,5.040,-0.171,0.898,-0.264
1547219290434,2019-01-11T16:08:10.434,5.120,-0.192,0.917,-0.170
1547219290514,2019-01-11T16:08:10.514,5.200,-0.162,0.979,-0.246
1547219290594,2019-01-11T16:08:10.594,5.280,-0.185,1.004,-0.094
