epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547830301446,2019-01-18T17:51:41.446,0.000,0.113,0.806,0.535
1547830301526,2019-01-18T17:51:41.526,0.080,0.118,0.813,0.539
1547830301606,2019-01-18T17:51:41.606,0.160,0.118,0.804,0.531
1547830301686,2019-01-18T17:51:41.686,0.240,0.119,0.802,0.537
1547830301766,2019-01-18T17:51:41.766,0.320,0.120,0.807,0.534
1547830301846,2019-01-18T17:51:41.846,0.400,0.118,0.802,0.535
1547830301926,2019-01-18T17:51:41.926,0.480,0.119,0.809,0.536
1547830302006,2019-01-18T17:51:42.006,0.560,0.124,0.823,0.543
1547830302086,2019-01-18T17:51:42.086,0.640,0.115,0.816,0.541
1547830302166,2019-01-18T17:51:42.166,0.720,0.107,0.784,0.506
1547830302246,2019-01-18T17:51:42.246,0.800,0.112,0.803,0.524
1547830302326,2019-01-18T17:51:42.326,0.880,0.119,0.833,0.548
1547830302406,2019-01-18T17:51:42.406,0.960,0.118,0.807,0.539
1547830302486,2019-01-18T17:51:42.486,1.040,0.115,0.799,0.515
1547830302566,2019-01-18T17:51:42.566,1.120,0.122,0.814,0.531
1547830302646,2019-01-18T17:51:42.646,1.200,0.128,0.829,0.536
1547830302726,2019-01-18T17:51:42.726,1.280,0.121,0.815,0.526
1547830302806,2019-01-18T17:51:42.806,1.360,0.114,0.811,0.512
1547830302886,2019-01-18T17:51:42.886,1.440,0.114,0.820,0.521
1547830302966,2019-01-18T17:51:42.966,1.520,0.116,0.822,0.522
1547830303046,2019-01-18T17:51:43.046,1.600,0.115,0.818,0.507
1547830303126,2019-01-18T17:51:43.126,1.680,0.114,0.814,0.513
1547830303206,2019-01-18T17:51:43.206,1.760,0.115,0.829,0.511
1547830303286,2019-01-18T17:51:43.286,1.840,0.116,0.835,0.512
1547830303366,2019-01-18T17:51:43.366,1.920,0.111,0.823,0.499
1547830303446,2019-01-18T17:51:43.446,2.000,0.114,0.817,0.494
1547830303526,2019-01-18T17:51:43.526,2.080,0.120,0.831,0.498
1547830303606,2019-01-18T17:51:43.606,2.160,0.124,0.838,0.511
1547830303686,2019-01-18T17:51:43.686,2.240,0.119,0.831,0.501
1547830303766,2019-01-18T17:51:43.766,2.320,0.117,0.828,0.494
1547830303846,2019-01-18T17:51:43.846,2.400,0.123,0.830,0.517
1547830303926,2019-01-18T17:51:43.926,2.480,0.129,0.838,0.490
1547830304006,2019-01-18T17:51:44.006,2.560,0.134,0.822,0.506
1547830304086,2019-01-18T17:51:44.086,2.640,0.131,0.837,0.494
1547830304166,2019-01-18T17:51:44.166,2.720,0.131,0.827,0.499
1547830304246,2019-01-18T17:51:44.246,2.800,0.128,0.817,0.452
1547830304326,2019-01-18T17:51:44.326,2.880,0.128,0.791,0.448
1547830304406,2019-01-18T17:51:44.406,2.960,0.126,0.761,0.402
1547830304486,2019-01-18T17:51:44.486,3.040,0.126,0.702,0.397
1547830304566,2019-01-18T17:51:44.566,3.120,0.110,0.711,0.414
1547830304646,2019-01-18T17:51:44.646,3.200,0.101,0.755,0.425
1547830304726,2019-01-18T17:51:44.726,3.280,0.093,0.760,0.492
1547830304806,2019-01-18T17:51:44.806,3.360,0.091,0.751,0.509
1547830304886,2019-01-18T17:51:44.886,3.440,0.089,0.754,0.499
1547830304966,2019-01-18T17:51:44.966,3.520,0.094,0.781,0.554
1547830305046,2019-01-18T17:51:45.046,3.600,0.097,0.814,0.568
1547830305126,2019-01-18T17:51:45.126,3.680,0.094,0.821,0.575
1547830305206,2019-01-18T17:51:45.206,3.760,0.094,0.833,0.616
1547830305286,2019-01-18T17:51:45.286,3.840,0.087,0.796,0.633
1547830305366,2019-01-18T17:51:45.366,3.920,0.071,0.779,0.634
1547830305446,2019-01-18T17:51:45.446,4.000,0.074,0.783,0.666
1547830305526,2019-01-18T17:51:45.526,4.080,0.080,0.789,0.714
1547830305606,2019-01-18T17:51:45.606,4.160,0.077,0.842,0.763
1547830305686,2019-01-18T17:51:45.686,4.240,0.062,0.885,0.806
1547830305766,2019-01-18T17:51:45.766,4.320,0.060,0.911,0.832
1547830305846,2019-01-18T17:51:45.846,4.400,0.074,0.912,0.811
1547830305926,2019-01-18T17:51:45.926,4.480,0.074,0.880,0.801
1547830306006,2019-01-18T17:51:46.006,4.560,0.070,0.844,0.773
1547830306086,2019-01-18T17:51:46.086,4.640,0.073,0.819,0.703
1547830306166,2019-01-18T17:51:46.166,4.720,0.067,0.831,0.699
1547830306246,2019-01-18T17:51:46.246,4.800,0.067,0.826,0.701
1547830306326,2019-01-18T17:51:46.326,4.880,0.071,0.816,0.621
1547830306406,2019-01-18T17:51:46.406,4.960,0.064,0.810,0.556
1547830306486,2019-01-18T17:51:46.486,5.040,0.066,0.763,0.520
1547830306566,2019-01-18T17:51:46.566,5.120,0.058,0.706,0.439
1547830306646,2019-01-18T17:51:46.646,5.200,0.044,0.628,0.333
1547830306726,2019-01-18T17:51:46.726,5.280,0.022,0.566,0.246
1547830306806,2019-01-18T17:51:46.806,5.360,0.023,0.557,0.270
1547830306886,2019-01-18T17:51:46.886,5.440,0.072,0.847,0.365
1547830306966,2019-01-18T17:51:46.966,5.520,0.090,1.037,0.487
1547830307046,2019-01-18T17:51:47.046,5.600,0.089,0.858,0.439
1547830307126,2019-01-18T17:51:47.126,5.680,0.079,0.776,0.383
1547830307206,2019-01-18T17:51:47.206,5.760,0.089,0.860,0.429
1547830307286,2019-01-18T17:51:47.286,5.840,0.091,0.846,0.442
1547830307366,2019-01-18T17:51:47.366,5.920,0.062,0.739,0.367
1547830307446,2019-01-18T17:51:47.446,6.000,0.055,0.681,0.350
1547830307526,2019-01-18T17:51:47.526,6.080,0.038,0.660,0.344
1547830307606,2019-01-18T17:51:47.606,6.160,0.040,0.660,0.384
1547830307686,2019-01-18T17:51:47.686,6.240,0.049,0.675,0.441
1547830307766,2019-01-18T17:51:47.766,6.320,0.052,0.732,0.471
1547830307846,2019-01-18T17:51:47.846,6.400,0.061,0.813,0.546
1547830307926,2019-01-18T17:51:47.926,6.480,0.051,0.875,0.603
1547830308006,2019-01-18T17:51:48.006,6.560,0.045,0.863,0.636
1547830308086,2019-01-18T17:51:48.086,6.640,0.045,0.837,0.628
1547830308166,2019-01-18T17:51:48.166,6.720,0.055,0.826,0.670
1547830308246,2019-01-18T17:51:48.246,6.800,0.056,0.872,0.714
1547830308326,2019-01-18T17:51:48.326,6.880,0.050,0.941,0.802
1547830308406,2019-01-18T17:51:48.406,6.960,0.050,1.013,0.789
1547830308486,2019-01-18T17:51:48.486,7.040,0.034,0.982,0.783
1547830308566,2019-01-18T17:51:48.566,7.120,0.060,0.945,0.802
1547830308646,2019-01-18T17:51:48.646,7.200,0.065,0.923,0.746
1547830308726,2019-01-18T17:51:48.726,7.280,0.080,0.822,0.759
1547830308806,2019-01-18T17:51:48.806,7.360,0.070,0.855,0.691
1547830308886,2019-01-18T17:51:48.886,7.440,0.068,0.817,0.724
1547830308966,2019-01-18T17:51:48.966,7.520,0.063,0.851,0.684
1547830309046,2019-01-18T17:51:49.046,7.600,0.050,0.864,0.565
1547830309126,2019-01-18T17:51:49.126,7.680,0.069,0.794,0.544
1547830309206,2019-01-18T17:51:49.206,7.760,0.053,0.714,0.445
1547830309286,2019-01-18T17:51:49.286,7.840,0.038,0.588,0.347
1547830309366,2019-01-18T17:51:49.366,7.920,0.045,0.504,0.236
1547830309446,2019-01-18T17:51:49.446,8.000,0.050,0.537,0.271
1547830309526,2019-01-18T17:51:49.526,8.080,0.065,0.792,0.363
1547830309606,2019-01-18T17:51:49.606,8.160,0.081,0.963,0.497
1547830309686,2019-01-18T17:51:49.686,8.240,0.068,0.884,0.437
1547830309766,2019-01-18T17:51:49.766,8.320,0.063,0.827,0.392
1547830309846,2019-01-18T17:51:49.846,8.400,0.079,0.887,0.432
1547830309926,2019-01-18T17:51:49.926,8.480,0.090,0.903,0.448
1547830310006,2019-01-18T17:51:50.006,8.560,0.090,0.854,0.445
1547830310086,2019-01-18T17:51:50.086,8.640,0.078,0.801,0.390
1547830310166,2019-01-18T17:51:50.166,8.720,0.072,0.723,0.358
1547830310246,2019-01-18T17:51:50.246,8.800,0.064,0.689,0.336
1547830310326,2019-01-18T17:51:50.326,8.880,0.059,0.653,0.347
1547830310406,2019-01-18T17:51:50.406,8.960,0.059,0.642,0.351
1547830310486,2019-01-18T17:51:50.486,9.040,0.054,0.691,0.441
1547830310566,2019-01-18T17:51:50.566,9.120,0.052,0.753,0.506
1547830310646,2019-01-18T17:51:50.646,9.200,0.054,0.801,0.547
1547830310726,2019-01-18T17:51:50.726,9.280,0.047,0.847,0.596
1547830310806,2019-01-18T17:51:50.806,9.360,0.047,0.857,0.654
1547830310886,2019-01-18T17:51:50.886,9.440,0.044,0.868,0.638
1547830310966,2019-01-18T17:51:50.966,9.520,0.024,0.887,0.648
1547830311046,2019-01-18T17:51:51.046,9.600,0.049,0.914,0.698
1547830311126,2019-01-18T17:51:51.126,9.680,0.055,0.977,0.717
1547830311206,2019-01-18T17:51:51.206,9.760,0.039,1.014,0.721
1547830311286,2019-01-18T17:51:51.286,9.840,0.040,1.009,0.731
1547830311366,2019-01-18T17:51:51.366,9.920,0.051,0.982,0.698
1547830311446,2019-01-18T17:51:51.446,10.000,0.058,0.927,0.676
1547830311526,2019-01-18T17:51:51.526,10.080,0.070,0.901,0.667
1547830311606,2019-01-18T17:51:51.606,10.160,0.066,0.889,0.651
1547830311686,2019-01-18T17:51:51.686,10.240,0.063,0.887,0.645
1547830311766,2019-01-18T17:51:51.766,10.320,0.069,0.895,0.638
1547830311846,2019-01-18T17:51:51.846,10.400,0.076,0.883,0.587
1547830311926,2019-01-18T17:51:51.926,10.480,0.067,0.835,0.526
1547830312006,2019-01-18T17:51:52.006,10.560,0.063,0.741,0.474
1547830312086,2019-01-18T17:51:52.086,10.640,0.046,0.653,0.385
1547830312166,2019-01-18T17:51:52.166,10.720,0.032,0.556,0.313
1547830312246,2019-01-18T17:51:52.246,10.800,0.031,0.547,0.245
1547830312326,2019-01-18T17:51:52.326,10.880,0.056,0.655,0.260
1547830312406,2019-01-18T17:51:52.406,10.960,0.087,0.864,0.377
1547830312486,2019-01-18T17:51:52.486,11.040,0.097,0.979,0.425
1547830312566,2019-01-18T17:51:52.566,11.120,0.088,0.892,0.394
1547830312646,2019-01-18T17:51:52.646,11.200,0.081,0.876,0.369
1547830312726,2019-01-18T17:51:52.726,11.280,0.091,0.921,0.382
1547830312806,2019-01-18T17:51:52.806,11.360,0.085,0.860,0.357
1547830312886,2019-01-18T17:51:52.886,11.440,0.080,0.728,0.302
1547830312966,2019-01-18T17:51:52.966,11.520,0.061,0.680,0.287
1547830313046,2019-01-18T17:51:53.046,11.600,0.052,0.667,0.313
1547830313126,2019-01-18T17:51:53.126,11.680,0.049,0.714,0.331
1547830313206,2019-01-18T17:51:53.206,11.760,0.061,0.765,0.414
1547830313286,2019-01-18T17:51:53.286,11.840,0.047,0.788,0.440
1547830313366,2019-01-18T17:51:53.366,11.920,0.063,0.813,0.439
1547830313446,2019-01-18T17:51:53.446,12.000,0.068,0.861,0.503
1547830313526,2019-01-18T17:51:53.526,12.080,0.070,0.877,0.560
1547830313606,2019-01-18T17:51:53.606,12.160,0.037,0.875,0.599
1547830313686,2019-01-18T17:51:53.686,12.240,0.061,0.883,0.641
1547830313766,2019-01-18T17:51:53.766,12.320,0.079,0.928,0.664
1547830313846,2019-01-18T17:51:53.846,12.400,0.082,0.982,0.695
1547830313926,2019-01-18T17:51:53.926,12.480,0.066,1.022,0.749
1547830314006,2019-01-18T17:51:54.006,12.560,0.052,1.032,0.718
1547830314086,2019-01-18T17:51:54.086,12.640,0.046,1.022,0.721
1547830314166,2019-01-18T17:51:54.166,12.720,0.067,0.968,0.711
1547830314246,2019-01-18T17:51:54.246,12.800,0.068,0.930,0.631
1547830314326,2019-01-18T17:51:54.326,12.880,0.066,0.876,0.613
1547830314406,2019-01-18T17:51:54.406,12.960,0.056,0.867,0.583
1547830314486,2019-01-18T17:51:54.486,13.040,0.037,0.911,0.563
1547830314566,2019-01-18T17:51:54.566,13.120,0.045,0.910,0.549
1547830314646,2019-01-18T17:51:54.646,13.200,0.056,0.873,0.509
1547830314726,2019-01-18T17:51:54.726,13.280,0.057,0.808,0.432
1547830314806,2019-01-18T17:51:54.806,13.360,0.045,0.684,0.349
1547830314886,2019-01-18T17:51:54.886,13.440,0.027,0.534,0.252
1547830314966,2019-01-18T17:51:54.966,13.520,0.033,0.473,0.223
1547830315046,2019-01-18T17:51:55.046,13.600,0.079,0.663,0.302
1547830315126,2019-01-18T17:51:55.126,13.680,0.083,0.961,0.429
1547830315206,2019-01-18T17:51:55.206,13.760,0.097,0.923,0.494
1547830315286,2019-01-18T17:51:55.286,13.840,0.082,0.835,0.384
1547830315366,2019-01-18T17:51:55.366,13.920,0.091,0.869,0.399
1547830315446,2019-01-18T17:51:55.446,14.000,0.102,0.910,0.445
1547830315526,2019-01-18T17:51:55.526,14.080,0.098,0.900,0.420
1547830315606,2019-01-18T17:51:55.606,14.160,0.095,0.845,0.404
1547830315686,2019-01-18T17:51:55.686,14.240,0.099,0.823,0.386
1547830315766,2019-01-18T17:51:55.766,14.320,0.089,0.771,0.360
1547830315846,2019-01-18T17:51:55.846,14.400,0.066,0.646,0.332
1547830315926,2019-01-18T17:51:55.926,14.480,0.059,0.633,0.279
1547830316006,2019-01-18T17:51:56.006,14.560,0.064,0.684,0.367
1547830316086,2019-01-18T17:51:56.086,14.640,0.067,0.723,0.417
1547830316166,2019-01-18T17:51:56.166,14.720,0.080,0.769,0.479
1547830316246,2019-01-18T17:51:56.246,14.800,0.090,0.818,0.537
1547830316326,2019-01-18T17:51:56.326,14.880,0.087,0.865,0.565
1547830316406,2019-01-18T17:51:56.406,14.960,0.072,0.879,0.589
1547830316486,2019-01-18T17:51:56.486,15.040,0.076,0.874,0.579
1547830316566,2019-01-18T17:51:56.566,15.120,0.081,0.915,0.586
1547830316646,2019-01-18T17:51:56.646,15.200,0.093,0.939,0.647
1547830316726,2019-01-18T17:51:56.726,15.280,0.091,0.986,0.687
1547830316806,2019-01-18T17:51:56.806,15.360,0.076,1.042,0.716
1547830316886,2019-01-18T17:51:56.886,15.440,0.066,1.044,0.714
1547830316966,2019-01-18T17:51:56.966,15.520,0.061,0.995,0.672
1547830317046,2019-01-18T17:51:57.046,15.600,0.070,0.944,0.654
1547830317126,2019-01-18T17:51:57.126,15.680,0.062,0.898,0.653
1547830317206,2019-01-18T17:51:57.206,15.760,0.057,0.885,0.628
1547830317286,2019-01-18T17:51:57.286,15.840,0.065,0.886,0.587
1547830317366,2019-01-18T17:51:57.366,15.920,0.078,0.903,0.564
1547830317446,2019-01-18T17:51:57.446,16.000,0.068,0.905,0.534
1547830317526,2019-01-18T17:51:57.526,16.080,0.048,0.888,0.510
1547830317606,2019-01-18T17:51:57.606,16.160,0.042,0.834,0.451
1547830317686,2019-01-18T17:51:57.686,16.240,0.049,0.738,0.388
1547830317766,2019-01-18T17:51:57.766,16.320,0.049,0.638,0.292
1547830317846,2019-01-18T17:51:57.846,16.400,0.039,0.531,0.231
1547830317926,2019-01-18T17:51:57.926,16.480,0.057,0.552,0.250
1547830318006,2019-01-18T17:51:58.006,16.560,0.076,0.832,0.321
1547830318086,2019-01-18T17:51:58.086,16.640,0.097,1.024,0.402
1547830318166,2019-01-18T17:51:58.166,16.720,0.098,0.915,0.382
1547830318246,2019-01-18T17:51:58.246,16.800,0.087,0.850,0.330
1547830318326,2019-01-18T17:51:58.326,16.880,0.097,0.910,0.358
1547830318406,2019-01-18T17:51:58.406,16.960,0.110,0.918,0.373
1547830318486,2019-01-18T17:51:58.486,17.040,0.107,0.894,0.336
1547830318566,2019-01-18T17:51:58.566,17.120,0.103,0.899,0.342
1547830318646,2019-01-18T17:51:58.646,17.200,0.087,0.851,0.322
1547830318726,2019-01-18T17:51:58.726,17.280,0.065,0.767,0.267
1547830318806,2019-01-18T17:51:58.806,17.360,0.072,0.748,0.297
1547830318886,2019-01-18T17:51:58.886,17.440,0.070,0.687,0.285
1547830318966,2019-01-18T17:51:58.966,17.520,0.067,0.645,0.262
