epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547667035127,2019-01-16 20:30:35.127,0.0,0.081,-1.054,0.043
1547667035207,2019-01-16 20:30:35.207,0.08,0.056,-1.045,0.048
1547667035287,2019-01-16 20:30:35.287,0.16,0.089,-1.024,0.01
1547667035367,2019-01-16 20:30:35.367,0.24,0.099,-1.04,0.045
1547667035447,2019-01-16 20:30:35.447,0.32,-0.015,-0.958,-0.104
1547667035527,2019-01-16 20:30:35.527,0.4,0.056,-1.005,-0.093
1547667035607,2019-01-16 20:30:35.607,0.48,0.115,-1.084,-0.053
1547667035687,2019-01-16 20:30:35.687,0.56,0.1,-1.026,-0.074
1547667035767,2019-01-16 20:30:35.767,0.64,0.072,-1.009,-0.043
1547667035847,2019-01-16 20:30:35.847,0.72,0.115,-1.035,-0.093
1547667035927,2019-01-16 20:30:35.927,0.8,0.11,-1.003,-0.04
1547667036007,2019-01-16 20:30:36.007,0.88,0.11,-1.064,-0.068
1547667036087,2019-01-16 20:30:36.087,0.96,0.121,-1.084,-0.072
1547667036167,2019-01-16 20:30:36.167,1.04,0.12,-1.154,-0.088
1547667036247,2019-01-16 20:30:36.247,1.12,0.122,-1.165,-0.103
1547667036327,2019-01-16 20:30:36.327,1.2,0.104,-1.172,-0.114
1547667036407,2019-01-16 20:30:36.407,1.28,0.106,-1.167,-0.104
1547667036487,2019-01-16 20:30:36.487,1.36,0.122,-1.161,-0.084
1547667036567,2019-01-16 20:30:36.567,1.44,0.109,-1.131,-0.098
1547667036647,2019-01-16 20:30:36.647,1.52,0.102,-1.126,-0.063
1547667036727,2019-01-16 20:30:36.727,1.6,0.08,-1.081,-0.034
1547667036807,2019-01-16 20:30:36.807,1.68,0.095,-1.05,-0.045
1547667036887,2019-01-16 20:30:36.887,1.76,0.078,-0.95,-0.036
1547667036967,2019-01-16 20:30:36.967,1.84,0.103,-0.836,-0.012
1547667037047,2019-01-16 20:30:37.047,1.92,0.077,-0.674,0.097
1547667037127,2019-01-16 20:30:37.127,2.0,0.021,-0.607,0.21
1547667037207,2019-01-16 20:30:37.207,2.08,0.048,-0.786,0.285
1547667037287,2019-01-16 20:30:37.287,2.16,0.075,-1.009,0.28
1547667037367,2019-01-16 20:30:37.367,2.24,0.034,-1.022,0.231
1547667037447,2019-01-16 20:30:37.447,2.32,0.046,-0.861,0.247
1547667037527,2019-01-16 20:30:37.527,2.4,0.027,-0.802,0.145
1547667037607,2019-01-16 20:30:37.607,2.48,0.05,-0.841,0.124
