epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1547666786525,2019-01-16 20:26:26.525,0.0,-18.902,-13.598,6.829
1547666786565,2019-01-16 20:26:26.565,0.04,-19.207,-18.11,5.305
1547666786605,2019-01-16 20:26:26.605,0.08,-14.085,-17.195,3.171
1547666786645,2019-01-16 20:26:26.645,0.12,-11.646,-1.159,7.805
1547666786685,2019-01-16 20:26:26.685,0.16,-6.22,-15.305,5.854
1547666786725,2019-01-16 20:26:26.725,0.2,-10.61,-8.415,3.354
1547666786765,2019-01-16 20:26:26.765,0.24,-15.244,2.683,-0.549
1547666786805,2019-01-16 20:26:26.805,0.28,-13.902,3.476,-3.049
1547666786845,2019-01-16 20:26:26.845,0.32,-2.805,-1.463,-4.634
1547666786885,2019-01-16 20:26:26.885,0.36,-2.622,4.878,-6.768
1547666786925,2019-01-16 20:26:26.925,0.4,-3.171,0.488,-5.244
1547666786965,2019-01-16 20:26:26.965,0.44,6.707,-14.939,-4.268
1547666787005,2019-01-16 20:26:27.005,0.48,-0.305,-9.634,-1.098
1547666787045,2019-01-16 20:26:27.045,0.52,-4.024,-9.512,0.854
1547666787085,2019-01-16 20:26:27.085,0.56,8.11,-20.244,-2.988
1547666787125,2019-01-16 20:26:27.125,0.6,-0.427,-10.793,-2.805
1547666787165,2019-01-16 20:26:27.165,0.64,7.866,-13.78,-3.78
1547666787205,2019-01-16 20:26:27.205,0.68,10.488,-12.256,-3.537
1547666787245,2019-01-16 20:26:27.245,0.72,2.134,-3.963,0.61
1547666787285,2019-01-16 20:26:27.285,0.76,13.11,-10.793,-0.671
1547666787325,2019-01-16 20:26:27.325,0.8,3.171,-6.341,4.756
1547666787365,2019-01-16 20:26:27.365,0.84,3.78,-4.756,5.305
1547666787405,2019-01-16 20:26:27.405,0.88,2.5,0.427,3.598
1547666787445,2019-01-16 20:26:27.445,0.92,-1.28,5.366,1.89
1547666787485,2019-01-16 20:26:27.485,0.96,-1.768,0.427,3.049
1547666787525,2019-01-16 20:26:27.525,1.0,3.293,0.061,0.732
1547666787565,2019-01-16 20:26:27.565,1.04,7.378,1.463,-1.829
1547666787605,2019-01-16 20:26:27.605,1.08,9.329,0.732,0.305
1547666787645,2019-01-16 20:26:27.645,1.12,13.354,1.402,-3.841
1547666787685,2019-01-16 20:26:27.685,1.16,7.561,3.171,0.854
1547666787725,2019-01-16 20:26:27.725,1.2,10.061,5.061,2.134
1547666787765,2019-01-16 20:26:27.765,1.24,16.22,-2.622,1.22
1547666787805,2019-01-16 20:26:27.805,1.28,15.976,-1.707,0.671
1547666787845,2019-01-16 20:26:27.845,1.32,15.488,-0.61,0.732
1547666787885,2019-01-16 20:26:27.885,1.36,27.256,-8.049,0.61
1547666787925,2019-01-16 20:26:27.925,1.4,26.585,-7.927,4.268
1547666787965,2019-01-16 20:26:27.965,1.44,35.244,-2.378,0.244
1547666788005,2019-01-16 20:26:28.005,1.48,47.744,-4.817,1.585
1547666788045,2019-01-16 20:26:28.045,1.52,44.268,8.902,5.976
1547666788085,2019-01-16 20:26:28.085,1.56,53.72,17.256,3.598
1547666788125,2019-01-16 20:26:28.125,1.6,55.244,17.805,1.402
1547666788165,2019-01-16 20:26:28.165,1.64,38.659,10.854,5.61
1547666788205,2019-01-16 20:26:28.205,1.68,16.037,0.244,11.402
1547666788245,2019-01-16 20:26:28.245,1.72,-6.951,-10.549,5.244
1547666788285,2019-01-16 20:26:28.285,1.76,-14.817,-9.756,3.963
1547666788325,2019-01-16 20:26:28.325,1.8,-16.585,-1.707,8.293
1547666788365,2019-01-16 20:26:28.365,1.84,-17.5,2.683,9.634
1547666788405,2019-01-16 20:26:28.405,1.88,-19.573,15.671,5.854
1547666788445,2019-01-16 20:26:28.445,1.92,-28.232,7.256,3.72
1547666788485,2019-01-16 20:26:28.485,1.96,-38.171,4.695,-3.415
1547666788525,2019-01-16 20:26:28.525,2.0,-41.463,-2.622,-10.061
1547666788565,2019-01-16 20:26:28.565,2.04,-36.524,-5.366,-14.39
1547666788605,2019-01-16 20:26:28.605,2.08,-35.976,-6.28,-18.171
1547666788645,2019-01-16 20:26:28.645,2.12,-31.768,-13.902,-13.232
1547666788685,2019-01-16 20:26:28.685,2.16,-31.28,-17.683,-7.744
1547666788725,2019-01-16 20:26:28.725,2.2,-32.805,-8.963,-6.646
1547666788765,2019-01-16 20:26:28.765,2.24,-22.012,-20.488,-2.195
1547666788805,2019-01-16 20:26:28.805,2.28,-23.415,-15.488,0.366
1547666788845,2019-01-16 20:26:28.845,2.32,-17.317,2.744,-6.28
1547666788885,2019-01-16 20:26:28.885,2.36,-0.183,-18.049,-1.098
1547666788925,2019-01-16 20:26:28.925,2.4,4.024,-13.049,1.463
1547666788965,2019-01-16 20:26:28.965,2.44,4.085,-12.622,-5.854
1547666789005,2019-01-16 20:26:29.005,2.48,-3.049,-7.988,4.268
1547666789045,2019-01-16 20:26:29.045,2.52,-2.744,-0.305,6.89
1547666789085,2019-01-16 20:26:29.085,2.56,-2.866,1.098,7.439
1547666789125,2019-01-16 20:26:29.125,2.6,-6.585,4.878,5.183
1547666789165,2019-01-16 20:26:29.165,2.64,-10.793,-1.585,3.11
1547666789205,2019-01-16 20:26:29.205,2.68,-28.476,-11.159,-19.146
1547666789245,2019-01-16 20:26:29.245,2.72,-14.451,6.402,-15.549
1547666789285,2019-01-16 20:26:29.285,2.76,9.268,5.061,5.915
1547666789325,2019-01-16 20:26:29.325,2.8,1.585,18.415,6.646
1547666789365,2019-01-16 20:26:29.365,2.84,6.463,12.683,8.476
1547666789405,2019-01-16 20:26:29.405,2.88,13.11,5.793,0.671
1547666789445,2019-01-16 20:26:29.445,2.92,-4.939,-11.951,15.793
1547666789485,2019-01-16 20:26:29.485,2.96,0.0,7.805,0.671
1547666789525,2019-01-16 20:26:29.525,3.0,1.524,4.817,-3.049
1547666789565,2019-01-16 20:26:29.565,3.04,-3.232,-5.183,0.244
1547666789605,2019-01-16 20:26:29.605,3.08,-4.634,-11.341,3.049
1547666789645,2019-01-16 20:26:29.645,3.12,-9.024,-8.72,2.744
1547666789685,2019-01-16 20:26:29.685,3.16,-2.866,-14.451,-7.5
1547666789725,2019-01-16 20:26:29.725,3.2,6.159,-5.183,-7.073
1547666789765,2019-01-16 20:26:29.765,3.24,15.244,-11.341,-4.146
1547666789805,2019-01-16 20:26:29.805,3.28,14.817,-12.683,-1.646
1547666789845,2019-01-16 20:26:29.845,3.32,14.695,-7.622,0.122
1547666789885,2019-01-16 20:26:29.885,3.36,10.671,-10.793,5.793
1547666789925,2019-01-16 20:26:29.925,3.4,7.622,-3.902,2.5
1547666789965,2019-01-16 20:26:29.965,3.44,3.537,5.244,-1.707
1547666790005,2019-01-16 20:26:30.005,3.48,8.11,-1.037,-1.768
1547666790045,2019-01-16 20:26:30.045,3.52,1.707,4.451,-0.549
1547666790085,2019-01-16 20:26:30.085,3.56,4.268,5.061,-2.378
1547666790125,2019-01-16 20:26:30.125,3.6,6.159,4.695,1.524
1547666790165,2019-01-16 20:26:30.165,3.64,24.939,-4.268,1.098
1547666790205,2019-01-16 20:26:30.205,3.68,21.89,12.805,0.122
1547666790245,2019-01-16 20:26:30.245,3.72,29.939,11.768,-0.671
1547666790285,2019-01-16 20:26:30.285,3.76,48.293,-1.951,-0.488
1547666790325,2019-01-16 20:26:30.325,3.8,54.207,-9.451,7.256
1547666790365,2019-01-16 20:26:30.365,3.84,68.537,-4.329,9.451
1547666790405,2019-01-16 20:26:30.405,3.88,70.488,8.171,12.256
1547666790445,2019-01-16 20:26:30.445,3.92,71.646,5.061,18.598
1547666790485,2019-01-16 20:26:30.485,3.96,68.659,14.207,14.451
1547666790525,2019-01-16 20:26:30.525,4.0,44.024,2.439,16.341
1547666790565,2019-01-16 20:26:30.565,4.04,6.768,11.037,10.61
1547666790605,2019-01-16 20:26:30.605,4.08,-31.22,24.085,0.854
1547666790645,2019-01-16 20:26:30.645,4.12,-29.634,14.329,-2.744
1547666790685,2019-01-16 20:26:30.685,4.16,-3.476,-0.671,-3.841
1547666790725,2019-01-16 20:26:30.725,4.2,-0.732,-3.78,2.317
1547666790765,2019-01-16 20:26:30.765,4.24,2.378,-0.122,1.341
