epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547222250623,2019-01-11T16:57:30.623,0.000,-0.011,0.988,-0.015
1547222250703,2019-01-11T16:57:30.703,0.080,-0.006,0.943,-0.034
1547222250783,2019-01-11T16:57:30.783,0.160,-0.006,0.952,-0.034
1547222250863,2019-01-11T16:57:30.863,0.240,0.000,0.991,-0.041
1547222250943,2019-01-11T16:57:30.943,0.320,0.002,0.998,-0.043
1547222251023,2019-01-11T16:57:31.023,0.400,-0.008,0.975,-0.040
1547222251103,2019-01-11T16:57:31.103,0.480,-0.019,0.947,-0.036
1547222251183,2019-01-11T16:57:31.183,0.560,-0.009,0.954,-0.047
1547222251263,2019-01-11T16:57:31.263,0.640,-0.013,0.943,-0.027
1547222251343,2019-01-11T16:57:31.343,0.720,-0.012,0.895,-0.052
1547222251423,2019-01-11T16:57:31.423,0.800,-0.001,1.291,-0.162
1547222251503,2019-01-11T16:57:31.503,0.880,-0.107,1.778,-0.210
1547222251583,2019-01-11T16:57:31.583,0.960,-0.128,1.410,-0.219
1547222251663,2019-01-11T16:57:31.663,1.040,-0.100,0.949,-0.169
1547222251743,2019-01-11T16:57:31.743,1.120,-0.161,0.819,-0.144
1547222251823,2019-01-11T16:57:31.823,1.200,-0.206,0.769,-0.146
1547222251903,2019-01-11T16:57:31.903,1.280,-0.226,0.765,-0.153
1547222251983,2019-01-11T16:57:31.983,1.360,-0.246,0.767,-0.102
1547222252063,2019-01-11T16:57:32.063,1.440,-0.281,0.762,-0.061
1547222252143,2019-01-11T16:57:32.143,1.520,-0.254,0.792,-0.085
1547222252223,2019-01-11T16:57:32.223,1.600,-0.230,0.800,-0.027
1547222252303,2019-01-11T16:57:32.303,1.680,-0.162,0.758,-0.055
1547222252383,2019-01-11T16:57:32.383,1.760,-0.140,0.722,-0.097
1547222252463,2019-01-11T16:57:32.463,1.840,-0.167,0.784,-0.113
1547222252543,2019-01-11T16:57:32.543,1.920,-0.161,0.796,-0.200
1547222252623,2019-01-11T16:57:32.623,2.000,-0.182,0.702,-0.160
1547222252703,2019-01-11T16:57:32.703,2.080,-0.210,0.737,-0.230
1547222252783,2019-01-11T16:57:32.783,2.160,-0.221,0.771,-0.272
1547222252863,2019-01-11T16:57:32.863,2.240,-0.242,0.796,-0.228
1547222252943,2019-01-11T16:57:32.943,2.320,-0.238,0.839,-0.191
1547222253023,2019-01-11T16:57:33.023,2.400,-0.222,0.880,-0.140
1547222253103,2019-01-11T16:57:33.103,2.480,-0.229,0.974,-0.036
1547222253183,2019-01-11T16:57:33.183,2.560,-0.224,1.135,-0.021
1547222253263,2019-01-11T16:57:33.263,2.640,-0.188,1.286,-0.091
