epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547918739908,2019-01-19 18:25:39.908,0.0,0.951,0.11,0.193
1547918739988,2019-01-19 18:25:39.988,0.08,0.971,0.105,0.196
1547918740068,2019-01-19 18:25:40.068,0.16,0.954,0.081,0.196
1547918740148,2019-01-19 18:25:40.148,0.24,0.988,0.067,0.233
1547918740228,2019-01-19 18:25:40.228,0.32,0.971,0.085,0.242
1547918740308,2019-01-19 18:25:40.308,0.4,0.922,0.076,0.211
1547918740388,2019-01-19 18:25:40.388,0.48,0.708,0.02,0.217
1547918740468,2019-01-19 18:25:40.468,0.56,0.49,-0.111,0.253
1547918740548,2019-01-19 18:25:40.548,0.64,0.757,-0.384,0.199
1547918740628,2019-01-19 18:25:40.628,0.72,0.772,-0.671,0.257
1547918740708,2019-01-19 18:25:40.708,0.8,0.706,-1.015,0.5
1547918740788,2019-01-19 18:25:40.788,0.88,0.53,-1.185,0.565
1547918740868,2019-01-19 18:25:40.868,0.96,0.377,-1.134,0.558
1547918740948,2019-01-19 18:25:40.948,1.04,0.363,-1.005,0.494
1547918741028,2019-01-19 18:25:41.028,1.12,0.363,-0.88,0.479
1547918741108,2019-01-19 18:25:41.108,1.2,0.305,-0.811,0.487
1547918741188,2019-01-19 18:25:41.188,1.28,0.229,-0.869,0.489
1547918741268,2019-01-19 18:25:41.268,1.36,0.167,-0.839,0.53
1547918741348,2019-01-19 18:25:41.348,1.44,0.16,-0.701,0.541
1547918741428,2019-01-19 18:25:41.428,1.52,0.162,-0.823,0.561
1547918741508,2019-01-19 18:25:41.508,1.6,0.167,-0.936,0.52
1547918741588,2019-01-19 18:25:41.588,1.68,0.196,-0.86,0.453
1547918741668,2019-01-19 18:25:41.668,1.76,0.248,-0.789,0.411
1547918741748,2019-01-19 18:25:41.748,1.84,0.266,-0.811,0.43
1547918741828,2019-01-19 18:25:41.828,1.92,0.268,-0.867,0.464
1547918741908,2019-01-19 18:25:41.908,2.0,0.264,-1.07,0.524
