epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547919049220,2019-01-19 18:30:49.220,0.0,-0.051,-1.026,-0.088
1547919049300,2019-01-19 18:30:49.300,0.08,-0.054,-1.038,-0.093
1547919049380,2019-01-19 18:30:49.380,0.16,-0.052,-1.034,-0.095
1547919049460,2019-01-19 18:30:49.460,0.24,-0.063,-1.011,-0.095
1547919049540,2019-01-19 18:30:49.540,0.32,-0.052,-1.017,-0.09
1547919049620,2019-01-19 18:30:49.620,0.4,-0.061,-1.023,-0.104
1547919049700,2019-01-19 18:30:49.700,0.48,-0.063,-1.042,-0.074
1547919049780,2019-01-19 18:30:49.780,0.56,-0.056,-1.051,-0.107
1547919049860,2019-01-19 18:30:49.860,0.64,-0.059,-1.028,-0.086
1547919049940,2019-01-19 18:30:49.940,0.72,-0.058,-1.009,-0.075
1547919050020,2019-01-19 18:30:50.020,0.8,-0.047,-1.011,-0.096
1547919050100,2019-01-19 18:30:50.100,0.88,-0.06,-1.006,-0.083
1547919050180,2019-01-19 18:30:50.180,0.96,-0.055,-1.038,-0.101
1547919050260,2019-01-19 18:30:50.260,1.04,-0.059,-1.057,-0.091
1547919050340,2019-01-19 18:30:50.340,1.12,-0.063,-1.041,-0.099
1547919050420,2019-01-19 18:30:50.420,1.2,-0.063,-1.027,-0.087
1547919050500,2019-01-19 18:30:50.500,1.28,-0.059,-1.035,-0.084
1547919050580,2019-01-19 18:30:50.580,1.36,-0.061,-1.047,-0.089
1547919050660,2019-01-19 18:30:50.660,1.44,-0.059,-1.008,-0.075
1547919050740,2019-01-19 18:30:50.740,1.52,-0.049,-0.939,-0.067
1547919050820,2019-01-19 18:30:50.820,1.6,-0.038,-0.908,-0.054
1547919050900,2019-01-19 18:30:50.900,1.68,-0.049,-0.952,-0.059
1547919050980,2019-01-19 18:30:50.980,1.76,-0.059,-1.065,-0.102
1547919051060,2019-01-19 18:30:51.060,1.84,-0.072,-1.187,-0.097
1547919051140,2019-01-19 18:30:51.140,1.92,-0.077,-1.3,-0.162
1547919051220,2019-01-19 18:30:51.220,2.0,-0.077,-1.397,-0.151
1547919051300,2019-01-19 18:30:51.300,2.08,-0.031,-1.411,-0.03
1547919051380,2019-01-19 18:30:51.380,2.16,0.08,-1.323,-0.005
1547919051460,2019-01-19 18:30:51.460,2.24,0.109,-1.156,0.091
1547919051540,2019-01-19 18:30:51.540,2.32,0.099,-0.919,0.139
1547919051620,2019-01-19 18:30:51.620,2.4,0.091,-0.715,0.122
1547919051700,2019-01-19 18:30:51.700,2.48,-0.011,-0.428,0.127
1547919051780,2019-01-19 18:30:51.780,2.56,-0.042,-0.349,0.222
1547919051860,2019-01-19 18:30:51.860,2.64,0.013,-0.528,0.115
1547919051940,2019-01-19 18:30:51.940,2.72,0.046,-0.886,0.123
1547919052020,2019-01-19 18:30:52.020,2.8,0.051,-1.008,0.117
1547919052100,2019-01-19 18:30:52.100,2.88,0.06,-1.113,0.096
1547919052180,2019-01-19 18:30:52.180,2.96,0.041,-1.116,0.034
1547919052260,2019-01-19 18:30:52.260,3.04,0.017,-1.131,0.001
1547919052340,2019-01-19 18:30:52.340,3.12,-0.033,-1.149,-0.038
1547919052420,2019-01-19 18:30:52.420,3.2,-0.076,-1.236,-0.141
1547919052500,2019-01-19 18:30:52.500,3.28,-0.059,-1.237,-0.166
1547919052580,2019-01-19 18:30:52.580,3.36,-0.048,-1.136,-0.125
1547919052660,2019-01-19 18:30:52.660,3.44,-0.049,-1.044,-0.103
1547919052740,2019-01-19 18:30:52.740,3.52,-0.056,-1.071,-0.095
1547919052820,2019-01-19 18:30:52.820,3.6,-0.067,-1.218,-0.126
1547919052900,2019-01-19 18:30:52.900,3.68,-0.063,-1.383,-0.117
1547919052980,2019-01-19 18:30:52.980,3.76,-0.021,-1.417,-0.032
1547919053060,2019-01-19 18:30:53.060,3.84,0.047,-1.329,0.027
1547919053140,2019-01-19 18:30:53.140,3.92,0.041,-1.08,0.098
1547919053220,2019-01-19 18:30:53.220,4.0,0.08,-0.823,0.188
1547919053300,2019-01-19 18:30:53.300,4.08,0.015,-0.576,0.174
1547919053380,2019-01-19 18:30:53.380,4.16,-0.047,-0.316,0.11
1547919053460,2019-01-19 18:30:53.460,4.24,-0.012,-0.419,0.245
1547919053540,2019-01-19 18:30:53.540,4.32,0.019,-0.742,0.159
1547919053620,2019-01-19 18:30:53.620,4.4,0.045,-0.985,0.111
1547919053700,2019-01-19 18:30:53.700,4.48,0.054,-1.098,0.119
1547919053780,2019-01-19 18:30:53.780,4.56,0.048,-1.099,0.088
1547919053860,2019-01-19 18:30:53.860,4.64,0.013,-1.136,0.019
1547919053940,2019-01-19 18:30:53.940,4.72,-0.034,-1.205,0.017
1547919054020,2019-01-19 18:30:54.020,4.8,-0.056,-1.238,-0.042
1547919054100,2019-01-19 18:30:54.100,4.88,-0.089,-1.251,-0.2
1547919054180,2019-01-19 18:30:54.180,4.96,-0.058,-1.128,-0.11
1547919054260,2019-01-19 18:30:54.260,5.04,-0.051,-1.006,-0.059
1547919054340,2019-01-19 18:30:54.340,5.12,-0.061,-0.955,-0.126
1547919054420,2019-01-19 18:30:54.420,5.2,-0.049,-0.994,-0.061
1547919054500,2019-01-19 18:30:54.500,5.28,-0.069,-1.091,-0.065
1547919054580,2019-01-19 18:30:54.580,5.36,-0.084,-1.271,-0.178
1547919054660,2019-01-19 18:30:54.660,5.44,-0.054,-1.393,-0.144
1547919054740,2019-01-19 18:30:54.740,5.52,-0.014,-1.388,-0.052
1547919054820,2019-01-19 18:30:54.820,5.6,0.082,-1.309,0.003
1547919054900,2019-01-19 18:30:54.900,5.68,0.087,-1.096,0.114
1547919054980,2019-01-19 18:30:54.980,5.76,0.066,-0.871,0.161
1547919055060,2019-01-19 18:30:55.060,5.84,0.016,-0.61,0.106
1547919055140,2019-01-19 18:30:55.140,5.92,0.012,-0.331,0.137
1547919055220,2019-01-19 18:30:55.220,6.0,0.024,-0.442,0.236
1547919055300,2019-01-19 18:30:55.300,6.08,0.047,-0.698,0.083
1547919055380,2019-01-19 18:30:55.380,6.16,0.07,-0.961,0.129
1547919055460,2019-01-19 18:30:55.460,6.24,0.094,-1.096,0.11
1547919055540,2019-01-19 18:30:55.540,6.32,0.052,-1.118,0.059
1547919055620,2019-01-19 18:30:55.620,6.4,0.016,-1.152,0.05
1547919055700,2019-01-19 18:30:55.700,6.48,-0.016,-1.22,-0.088
1547919055780,2019-01-19 18:30:55.780,6.56,-0.077,-1.286,-0.112
1547919055860,2019-01-19 18:30:55.860,6.64,-0.068,-1.243,-0.137
1547919055940,2019-01-19 18:30:55.940,6.72,-0.061,-1.102,-0.093
1547919056020,2019-01-19 18:30:56.020,6.8,-0.034,-0.984,-0.063
1547919056100,2019-01-19 18:30:56.100,6.88,-0.04,-0.898,-0.047
1547919056180,2019-01-19 18:30:56.180,6.96,-0.038,-0.97,-0.037
1547919056260,2019-01-19 18:30:56.260,7.04,-0.065,-1.159,-0.113
1547919056340,2019-01-19 18:30:56.340,7.12,-0.08,-1.337,-0.168
1547919056420,2019-01-19 18:30:56.420,7.2,-0.041,-1.418,-0.117
1547919056500,2019-01-19 18:30:56.500,7.28,0.001,-1.352,-0.021
1547919056580,2019-01-19 18:30:56.580,7.36,0.06,-1.262,0.045
1547919056660,2019-01-19 18:30:56.660,7.44,0.077,-1.049,0.128
1547919056740,2019-01-19 18:30:56.740,7.52,0.065,-0.79,0.128
1547919056820,2019-01-19 18:30:56.820,7.6,-0.023,-0.413,0.075
1547919056900,2019-01-19 18:30:56.900,7.68,0.036,-0.385,0.222
1547919056980,2019-01-19 18:30:56.980,7.76,0.01,-0.561,0.124
1547919057060,2019-01-19 18:30:57.060,7.84,0.053,-0.869,0.028
1547919057140,2019-01-19 18:30:57.140,7.92,0.078,-1.072,0.072
1547919057220,2019-01-19 18:30:57.220,8.0,0.082,-1.096,0.071
1547919057300,2019-01-19 18:30:57.300,8.08,0.056,-1.081,0.031
1547919057380,2019-01-19 18:30:57.380,8.16,0.038,-1.128,0.024
1547919057460,2019-01-19 18:30:57.460,8.24,0.003,-1.247,-0.048
1547919057540,2019-01-19 18:30:57.540,8.32,-0.056,-1.294,-0.149
1547919057620,2019-01-19 18:30:57.620,8.4,-0.055,-1.225,-0.113
1547919057700,2019-01-19 18:30:57.700,8.48,-0.041,-1.117,-0.102
1547919057780,2019-01-19 18:30:57.780,8.56,-0.046,-0.981,-0.038
1547919057860,2019-01-19 18:30:57.860,8.64,-0.04,-0.913,-0.047
1547919057940,2019-01-19 18:30:57.940,8.72,-0.0,-0.945,-0.032
1547919058020,2019-01-19 18:30:58.020,8.8,-0.033,-1.05,-0.077
1547919058100,2019-01-19 18:30:58.100,8.88,-0.067,-1.243,-0.141
1547919058180,2019-01-19 18:30:58.180,8.96,-0.071,-1.399,-0.141
1547919058260,2019-01-19 18:30:58.260,9.04,0.0,-1.404,-0.066
1547919058340,2019-01-19 18:30:58.340,9.12,0.06,-1.311,-0.04
1547919058420,2019-01-19 18:30:58.420,9.2,0.05,-1.117,0.115
1547919058500,2019-01-19 18:30:58.500,9.28,0.046,-0.91,0.167
1547919058580,2019-01-19 18:30:58.580,9.36,0.05,-0.655,0.111
1547919058660,2019-01-19 18:30:58.660,9.44,-0.001,-0.379,0.128
1547919058740,2019-01-19 18:30:58.740,9.52,-0.03,-0.422,0.238
1547919058820,2019-01-19 18:30:58.820,9.6,0.055,-0.68,0.117
1547919058900,2019-01-19 18:30:58.900,9.68,0.07,-0.902,0.122
1547919058980,2019-01-19 18:30:58.980,9.76,0.08,-1.088,0.122
