epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547560542767,2019-01-15 14:55:42.767,0.0,-0.196,1.462,-0.324
1547560542847,2019-01-15 14:55:42.847,0.08,-0.222,1.253,-0.259
1547560542927,2019-01-15 14:55:42.927,0.16,-0.226,0.952,-0.231
1547560543007,2019-01-15 14:55:43.007,0.24,-0.256,0.834,-0.191
1547560543087,2019-01-15 14:55:43.087,0.32,-0.299,0.827,-0.24
1547560543167,2019-01-15 14:55:43.167,0.4,-0.332,0.807,-0.25
1547560543247,2019-01-15 14:55:43.247,0.48,-0.354,0.784,-0.222
1547560543327,2019-01-15 14:55:43.327,0.56,-0.37,0.825,-0.252
1547560543407,2019-01-15 14:55:43.407,0.64,-0.365,0.842,-0.219
1547560543487,2019-01-15 14:55:43.487,0.72,-0.332,0.86,-0.189
1547560543567,2019-01-15 14:55:43.567,0.8,-0.298,0.863,-0.154
1547560543647,2019-01-15 14:55:43.647,0.88,-0.246,0.841,-0.123
1547560543727,2019-01-15 14:55:43.727,0.96,-0.194,0.783,-0.139
1547560543807,2019-01-15 14:55:43.807,1.04,-0.164,0.735,-0.153
1547560543887,2019-01-15 14:55:43.887,1.12,-0.184,0.78,-0.103
1547560543967,2019-01-15 14:55:43.967,1.2,-0.168,0.889,-0.165
1547560544047,2019-01-15 14:55:44.047,1.28,-0.179,0.836,-0.144
1547560544127,2019-01-15 14:55:44.127,1.36,-0.186,0.769,-0.174
1547560544207,2019-01-15 14:55:44.207,1.44,-0.216,0.792,-0.202
1547560544287,2019-01-15 14:55:44.287,1.52,-0.245,0.801,-0.215
1547560544367,2019-01-15 14:55:44.367,1.6,-0.301,0.811,-0.229
1547560544447,2019-01-15 14:55:44.447,1.68,-0.302,0.833,-0.229
1547560544527,2019-01-15 14:55:44.527,1.76,-0.322,0.836,-0.185
1547560544607,2019-01-15 14:55:44.607,1.84,-0.354,0.868,-0.187
1547560544687,2019-01-15 14:55:44.687,1.92,-0.366,0.87,-0.114
1547560544767,2019-01-15 14:55:44.767,2.0,-0.36,0.927,-0.115
1547560544847,2019-01-15 14:55:44.847,2.08,-0.36,0.994,-0.118
1547560544927,2019-01-15 14:55:44.927,2.16,-0.336,1.068,-0.105
1547560545007,2019-01-15 14:55:45.007,2.24,-0.29,1.11,-0.11
1547560545087,2019-01-15 14:55:45.087,2.32,-0.229,1.15,-0.124
1547560545167,2019-01-15 14:55:45.167,2.4,-0.197,1.121,-0.102
1547560545247,2019-01-15 14:55:45.247,2.48,-0.142,1.033,-0.133
1547560545327,2019-01-15 14:55:45.327,2.56,-0.153,1.029,-0.099
1547560545407,2019-01-15 14:55:45.407,2.64,-0.193,1.256,-0.116
