epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1547666043834,2019-01-16 20:14:03.834,0.0,-10.549,1.646,-1.28
1547666043874,2019-01-16 20:14:03.874,0.04,-8.963,1.524,-0.732
1547666043914,2019-01-16 20:14:03.914,0.08,-2.378,-1.28,0.305
1547666043954,2019-01-16 20:14:03.954,0.12,-2.5,0.732,-1.829
1547666043994,2019-01-16 20:14:03.994,0.16,-11.037,3.78,-2.561
1547666044034,2019-01-16 20:14:04.034,0.2,-11.951,2.866,-1.829
1547666044074,2019-01-16 20:14:04.074,0.24,-1.402,-0.427,-1.037
1547666044114,2019-01-16 20:14:04.114,0.28,0.305,1.646,-1.524
1547666044154,2019-01-16 20:14:04.154,0.32,-4.39,2.744,-3.232
1547666044194,2019-01-16 20:14:04.194,0.36,-3.537,2.378,-2.561
1547666044234,2019-01-16 20:14:04.234,0.4,1.951,-1.585,-0.793
1547666044274,2019-01-16 20:14:04.274,0.44,5.244,-1.585,0.183
1547666044314,2019-01-16 20:14:04.314,0.48,3.78,-1.28,2.927
1547666044354,2019-01-16 20:14:04.354,0.52,8.232,-4.939,3.415
1547666044394,2019-01-16 20:14:04.394,0.56,12.012,-4.024,1.22
1547666044434,2019-01-16 20:14:04.434,0.6,7.927,-4.39,0.61
1547666044474,2019-01-16 20:14:04.474,0.64,7.134,-4.573,0.976
1547666044514,2019-01-16 20:14:04.514,0.68,10.0,-5.366,1.89
1547666044554,2019-01-16 20:14:04.554,0.72,7.378,-1.768,2.561
1547666044594,2019-01-16 20:14:04.594,0.76,0.061,-2.988,2.561
1547666044634,2019-01-16 20:14:04.634,0.8,-1.829,-0.183,-1.28
1547666044674,2019-01-16 20:14:04.674,0.84,-2.439,-2.012,-2.805
1547666044714,2019-01-16 20:14:04.714,0.88,-3.72,-1.585,-1.89
1547666044754,2019-01-16 20:14:04.754,0.92,1.159,-3.72,-1.524
1547666044794,2019-01-16 20:14:04.794,0.96,-5.305,-2.378,-2.744
1547666044834,2019-01-16 20:14:04.834,1.0,-11.524,0.488,-4.512
1547666044874,2019-01-16 20:14:04.874,1.04,-7.439,-4.146,-5.061
1547666044914,2019-01-16 20:14:04.914,1.08,-6.402,-6.28,-4.695
1547666044954,2019-01-16 20:14:04.954,1.12,-1.707,-9.39,-2.988
1547666044994,2019-01-16 20:14:04.994,1.16,-2.988,0.488,-3.476
1547666045034,2019-01-16 20:14:05.034,1.2,-5.793,2.744,-4.573
1547666045074,2019-01-16 20:14:05.074,1.24,-10.061,-2.622,-3.659
1547666045114,2019-01-16 20:14:05.114,1.28,-9.573,1.707,-5.122
1547666045154,2019-01-16 20:14:05.154,1.32,-2.561,-1.037,-6.646
1547666045194,2019-01-16 20:14:05.194,1.36,-2.256,1.707,-7.683
1547666045234,2019-01-16 20:14:05.234,1.4,-7.134,-4.634,-1.707
1547666045274,2019-01-16 20:14:05.274,1.44,-7.744,0.0,-1.829
1547666045314,2019-01-16 20:14:05.314,1.48,-6.159,-5.061,-4.146
1547666045354,2019-01-16 20:14:05.354,1.52,-10.061,1.28,-8.049
1547666045394,2019-01-16 20:14:05.394,1.56,-11.89,-1.585,-12.683
1547666045434,2019-01-16 20:14:05.434,1.6,-10.61,-5.0,-11.037
1547666045474,2019-01-16 20:14:05.474,1.64,-4.39,-7.439,-4.39
1547666045514,2019-01-16 20:14:05.514,1.68,1.524,-9.634,-2.988
1547666045554,2019-01-16 20:14:05.554,1.72,4.939,-4.634,-5.183
1547666045594,2019-01-16 20:14:05.594,1.76,-8.902,-2.866,-7.866
1547666045634,2019-01-16 20:14:05.634,1.8,-22.134,3.232,-9.329
1547666045674,2019-01-16 20:14:05.674,1.84,-14.573,0.488,-6.585
1547666045714,2019-01-16 20:14:05.714,1.88,-10.305,-3.598,-3.171
1547666045754,2019-01-16 20:14:05.754,1.92,-5.671,-3.78,-4.207
1547666045794,2019-01-16 20:14:05.794,1.96,-7.195,-1.707,-5.427
1547666045834,2019-01-16 20:14:05.834,2.0,-7.988,-2.805,-3.049
1547666045874,2019-01-16 20:14:05.874,2.04,-0.732,-2.378,-3.415
1547666045914,2019-01-16 20:14:05.914,2.08,-3.049,1.463,-2.744
1547666045954,2019-01-16 20:14:05.954,2.12,-2.988,-4.207,-3.415
1547666045994,2019-01-16 20:14:05.994,2.16,3.049,-5.061,-3.293
1547666046034,2019-01-16 20:14:06.034,2.2,5.305,-8.476,-2.439
1547666046074,2019-01-16 20:14:06.074,2.24,1.585,-5.244,0.549
1547666046114,2019-01-16 20:14:06.114,2.28,-0.793,-8.598,2.378
1547666046154,2019-01-16 20:14:06.154,2.32,4.085,0.854,-1.585
1547666046194,2019-01-16 20:14:06.194,2.36,8.902,-3.72,-3.415
1547666046234,2019-01-16 20:14:06.234,2.4,10.305,-13.415,-0.793
1547666046274,2019-01-16 20:14:06.274,2.44,14.39,-15.915,-0.854
1547666046314,2019-01-16 20:14:06.314,2.48,10.732,-7.5,-1.951
1547666046354,2019-01-16 20:14:06.354,2.52,2.256,-4.817,-0.244
1547666046394,2019-01-16 20:14:06.394,2.56,0.488,-0.305,1.89
1547666046434,2019-01-16 20:14:06.434,2.6,0.366,3.049,6.646
1547666046474,2019-01-16 20:14:06.474,2.64,2.927,0.915,-0.671
1547666046514,2019-01-16 20:14:06.514,2.68,1.28,-1.22,1.524
1547666046554,2019-01-16 20:14:06.554,2.72,-4.329,-1.341,-0.915
1547666046594,2019-01-16 20:14:06.594,2.76,-4.451,2.866,2.805
1547666046634,2019-01-16 20:14:06.634,2.8,-2.927,1.037,2.317
1547666046674,2019-01-16 20:14:06.674,2.84,-2.866,-2.134,-0.976
1547666046714,2019-01-16 20:14:06.714,2.88,-15.427,0.61,-0.427
1547666046754,2019-01-16 20:14:06.754,2.92,-12.073,-4.268,2.378
1547666046794,2019-01-16 20:14:06.794,2.96,4.085,-5.366,1.463
1547666046834,2019-01-16 20:14:06.834,3.0,5.183,3.171,6.159
1547666046874,2019-01-16 20:14:06.874,3.04,1.89,-1.098,7.256
1547666046914,2019-01-16 20:14:06.914,3.08,5.549,-0.488,3.537
1547666046954,2019-01-16 20:14:06.954,3.12,14.207,-9.024,6.22
1547666046994,2019-01-16 20:14:06.994,3.16,3.476,-1.707,6.28
1547666047034,2019-01-16 20:14:07.034,3.2,3.171,-3.171,6.463
1547666047074,2019-01-16 20:14:07.074,3.24,9.817,-2.134,7.5
1547666047114,2019-01-16 20:14:07.114,3.28,13.232,-2.927,7.378
1547666047154,2019-01-16 20:14:07.154,3.32,5.793,-2.073,8.049
1547666047194,2019-01-16 20:14:07.194,3.36,14.573,-8.78,9.39
1547666047234,2019-01-16 20:14:07.234,3.4,15.244,-13.354,11.829
1547666047274,2019-01-16 20:14:07.274,3.44,0.183,-7.5,12.988
1547666047314,2019-01-16 20:14:07.314,3.48,4.085,-5.122,3.659
1547666047354,2019-01-16 20:14:07.354,3.52,18.841,-2.927,7.622
1547666047394,2019-01-16 20:14:07.394,3.56,25.366,-7.012,8.72
1547666047434,2019-01-16 20:14:07.434,3.6,14.268,-4.878,11.098
1547666047474,2019-01-16 20:14:07.474,3.64,8.171,-4.451,10.61
1547666047514,2019-01-16 20:14:07.514,3.68,14.146,-1.89,9.512
1547666047554,2019-01-16 20:14:07.554,3.72,17.012,-4.268,7.927
1547666047594,2019-01-16 20:14:07.594,3.76,21.341,-1.341,4.207
1547666047634,2019-01-16 20:14:07.634,3.8,36.951,-8.902,1.341
1547666047674,2019-01-16 20:14:07.674,3.84,17.866,-5.732,-6.951
1547666047714,2019-01-16 20:14:07.714,3.88,-8.902,1.341,-0.976
1547666047754,2019-01-16 20:14:07.754,3.92,-14.695,5.732,4.085
1547666047794,2019-01-16 20:14:07.794,3.96,11.28,5.183,6.89
1547666047834,2019-01-16 20:14:07.834,4.0,23.171,-1.768,12.683
1547666047874,2019-01-16 20:14:07.874,4.04,24.695,-15.427,12.744
1547666047914,2019-01-16 20:14:07.914,4.08,25.244,-8.415,0.793
