epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547561330150,2019-01-15 15:08:50.149,0.0,-0.012,-0.865,0.187
1547561330230,2019-01-15 15:08:50.229,0.08,0.005,-0.887,0.101
1547561330310,2019-01-15 15:08:50.309,0.16,0.013,-0.929,0.102
1547561330390,2019-01-15 15:08:50.389,0.24,0.015,-0.99,0.028
1547561330470,2019-01-15 15:08:50.469,0.32,0.027,-1.009,-0.001
1547561330550,2019-01-15 15:08:50.549,0.4,0.015,-1.016,-0.025
1547561330630,2019-01-15 15:08:50.629,0.48,0.032,-1.048,-0.067
1547561330710,2019-01-15 15:08:50.709,0.56,0.021,-1.024,-0.072
1547561330790,2019-01-15 15:08:50.789,0.64,0.043,-1.025,-0.079
1547561330870,2019-01-15 15:08:50.869,0.72,0.03,-1.073,-0.126
1547561330950,2019-01-15 15:08:50.949,0.8,0.015,-1.096,-0.106
1547561331030,2019-01-15 15:08:51.029,0.88,0.035,-1.156,-0.125
1547561331110,2019-01-15 15:08:51.109,0.96,0.031,-1.283,-0.151
1547561331190,2019-01-15 15:08:51.189,1.04,0.024,-1.403,-0.168
1547561331270,2019-01-15 15:08:51.269,1.12,0.062,-1.485,-0.183
1547561331350,2019-01-15 15:08:51.349,1.2,0.044,-1.459,-0.173
1547561331430,2019-01-15 15:08:51.429,1.28,0.136,-1.338,-0.041
1547561331510,2019-01-15 15:08:51.509,1.36,0.187,-1.191,0.126
1547561331590,2019-01-15 15:08:51.589,1.44,0.207,-0.974,0.145
1547561331670,2019-01-15 15:08:51.669,1.52,0.148,-0.687,0.109
1547561331750,2019-01-15 15:08:51.749,1.6,0.087,-0.26,0.101
1547561331830,2019-01-15 15:08:51.829,1.68,0.041,-0.11,0.161
1547561331910,2019-01-15 15:08:51.909,1.76,0.119,-0.473,0.174
1547561331990,2019-01-15 15:08:51.989,1.84,0.228,-0.913,0.262
1547561332070,2019-01-15 15:08:52.069,1.92,0.17,-1.123,0.198
1547561332150,2019-01-15 15:08:52.149,2.0,0.137,-1.189,0.076
1547561332230,2019-01-15 15:08:52.229,2.08,0.092,-1.178,0.007
1547561332310,2019-01-15 15:08:52.309,2.16,0.07,-1.146,-0.014
1547561332390,2019-01-15 15:08:52.389,2.24,0.06,-1.082,-0.047
1547561332470,2019-01-15 15:08:52.469,2.32,0.022,-1.043,-0.07
