epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547918489610,2019-01-19 18:21:29.610,0.0,0.066,0.959,-0.1
1547918489690,2019-01-19 18:21:29.690,0.08,0.063,0.97,-0.099
1547918489770,2019-01-19 18:21:29.770,0.16,0.064,0.972,-0.1
1547918489850,2019-01-19 18:21:29.850,0.24,0.063,0.974,-0.097
1547918489930,2019-01-19 18:21:29.930,0.32,0.066,0.967,-0.096
1547918490010,2019-01-19 18:21:30.010,0.4,0.069,0.965,-0.102
1547918490090,2019-01-19 18:21:30.090,0.48,0.068,0.967,-0.103
1547918490170,2019-01-19 18:21:30.170,0.56,0.067,0.97,-0.093
1547918490250,2019-01-19 18:21:30.250,0.64,0.07,0.975,-0.096
1547918490330,2019-01-19 18:21:30.330,0.72,0.069,0.971,-0.093
1547918490410,2019-01-19 18:21:30.410,0.8,0.07,0.964,-0.102
1547918490490,2019-01-19 18:21:30.490,0.88,0.068,0.968,-0.097
1547918490570,2019-01-19 18:21:30.570,0.96,0.066,0.975,-0.095
1547918490650,2019-01-19 18:21:30.650,1.04,0.064,0.97,-0.095
1547918490730,2019-01-19 18:21:30.730,1.12,0.065,0.963,-0.094
1547918490810,2019-01-19 18:21:30.810,1.2,0.065,0.971,-0.096
1547918490890,2019-01-19 18:21:30.890,1.28,0.063,0.979,-0.093
1547918490970,2019-01-19 18:21:30.970,1.36,0.061,0.972,-0.094
1547918491050,2019-01-19 18:21:31.050,1.44,0.06,0.956,-0.102
1547918491130,2019-01-19 18:21:31.130,1.52,0.058,0.921,-0.116
1547918491210,2019-01-19 18:21:31.210,1.6,0.052,0.872,-0.143
1547918491290,2019-01-19 18:21:31.290,1.68,0.039,0.868,-0.169
1547918491370,2019-01-19 18:21:31.370,1.76,0.022,0.869,-0.174
1547918491450,2019-01-19 18:21:31.450,1.84,0.002,0.866,-0.185
1547918491530,2019-01-19 18:21:31.530,1.92,-0.006,0.884,-0.22
1547918491610,2019-01-19 18:21:31.610,2.0,-0.018,0.913,-0.244
1547918491690,2019-01-19 18:21:31.690,2.08,-0.046,0.911,-0.246
1547918491770,2019-01-19 18:21:31.770,2.16,-0.045,0.91,-0.242
1547918491850,2019-01-19 18:21:31.850,2.24,-0.047,0.944,-0.249
1547918491930,2019-01-19 18:21:31.930,2.32,-0.031,0.995,-0.277
1547918492010,2019-01-19 18:21:32.010,2.4,-0.015,1.028,-0.26
1547918492090,2019-01-19 18:21:32.090,2.48,-0.007,1.055,-0.235
