epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547221208421,2019-01-11T16:40:08.421,0.000,-0.160,0.958,-0.082
1547221208501,2019-01-11T16:40:08.501,0.080,-0.157,0.938,-0.064
1547221208581,2019-01-11T16:40:08.581,0.160,-0.151,0.937,-0.060
1547221208661,2019-01-11T16:40:08.661,0.240,-0.151,0.965,-0.059
1547221208741,2019-01-11T16:40:08.741,0.320,-0.170,1.030,-0.047
1547221208821,2019-01-11T16:40:08.821,0.400,-0.181,1.143,-0.012
1547221208901,2019-01-11T16:40:08.901,0.480,-0.272,1.326,-0.110
1547221208981,2019-01-11T16:40:08.981,0.560,-0.369,1.272,-0.230
1547221209061,2019-01-11T16:40:09.061,0.640,-0.324,1.013,-0.229
1547221209141,2019-01-11T16:40:09.141,0.720,-0.315,0.736,-0.088
1547221209221,2019-01-11T16:40:09.221,0.800,-0.367,0.756,-0.185
1547221209301,2019-01-11T16:40:09.301,0.880,-0.321,0.767,-0.268
1547221209381,2019-01-11T16:40:09.381,0.960,-0.299,0.720,-0.292
1547221209461,2019-01-11T16:40:09.461,1.040,-0.347,0.742,-0.323
1547221209541,2019-01-11T16:40:09.541,1.120,-0.367,0.829,-0.342
1547221209621,2019-01-11T16:40:09.621,1.200,-0.414,0.875,-0.417
1547221209701,2019-01-11T16:40:09.701,1.280,-0.404,0.939,-0.456
1547221209781,2019-01-11T16:40:09.781,1.360,-0.372,0.939,-0.438
1547221209861,2019-01-11T16:40:09.861,1.440,-0.347,0.968,-0.411
1547221209941,2019-01-11T16:40:09.941,1.520,-0.325,1.028,-0.280
1547221210021,2019-01-11T16:40:10.021,1.600,-0.249,0.870,-0.051
1547221210101,2019-01-11T16:40:10.101,1.680,0.011,0.463,-0.167
1547221210181,2019-01-11T16:40:10.181,1.760,-0.087,0.382,-0.248
1547221210261,2019-01-11T16:40:10.261,1.840,-0.235,1.081,0.126
1547221210341,2019-01-11T16:40:10.341,1.920,-0.149,1.263,-0.049
1547221210421,2019-01-11T16:40:10.421,2.000,-0.127,0.899,-0.126
1547221210501,2019-01-11T16:40:10.501,2.080,-0.111,0.792,-0.050
1547221210581,2019-01-11T16:40:10.581,2.160,-0.104,0.958,-0.058
1547221210661,2019-01-11T16:40:10.661,2.240,-0.098,1.034,-0.155
1547221210741,2019-01-11T16:40:10.741,2.320,-0.144,0.934,-0.137
1547221210821,2019-01-11T16:40:10.821,2.400,-0.149,0.951,-0.122
1547221210901,2019-01-11T16:40:10.901,2.480,-0.131,0.980,-0.155
1547221210981,2019-01-11T16:40:10.981,2.560,-0.143,0.963,-0.149
1547221211061,2019-01-11T16:40:11.061,2.640,-0.150,0.942,-0.126
1547221211141,2019-01-11T16:40:11.141,2.720,-0.166,0.953,-0.144
1547221211221,2019-01-11T16:40:11.221,2.800,-0.172,0.960,-0.125
1547221211301,2019-01-11T16:40:11.301,2.880,-0.135,0.942,-0.127
1547221211381,2019-01-11T16:40:11.381,2.960,-0.159,0.945,-0.102
1547221211461,2019-01-11T16:40:11.461,3.040,-0.116,0.960,-0.132
1547221211541,2019-01-11T16:40:11.541,3.120,-0.118,0.937,-0.134
1547221211621,2019-01-11T16:40:11.621,3.200,-0.142,0.965,-0.151
1547221211701,2019-01-11T16:40:11.701,3.280,-0.119,0.975,-0.150
1547221211781,2019-01-11T16:40:11.781,3.360,-0.118,0.958,-0.144
1547221211861,2019-01-11T16:40:11.861,3.440,-0.090,0.833,-0.180
1547221211941,2019-01-11T16:40:11.941,3.520,-0.111,0.563,-0.120
1547221212021,2019-01-11T16:40:12.021,3.600,-0.153,0.579,-0.233
1547221212101,2019-01-11T16:40:12.101,3.680,-0.236,0.834,-0.337
1547221212181,2019-01-11T16:40:12.181,3.760,-0.323,0.871,-0.329
1547221212261,2019-01-11T16:40:12.261,3.840,-0.301,0.822,-0.428
1547221212341,2019-01-11T16:40:12.341,3.920,-0.286,0.816,-0.375
1547221212421,2019-01-11T16:40:12.421,4.000,-0.324,0.815,-0.254
1547221212501,2019-01-11T16:40:12.501,4.080,-0.387,0.946,-0.378
1547221212581,2019-01-11T16:40:12.581,4.160,-0.380,0.947,-0.411
1547221212661,2019-01-11T16:40:12.661,4.240,-0.413,0.921,-0.341
1547221212741,2019-01-11T16:40:12.741,4.320,-0.429,1.019,-0.226
1547221212821,2019-01-11T16:40:12.821,4.400,-0.356,1.020,-0.258
1547221212901,2019-01-11T16:40:12.901,4.480,-0.288,0.954,-0.185
1547221212981,2019-01-11T16:40:12.981,4.560,-0.295,0.979,-0.042
1547221213061,2019-01-11T16:40:13.061,4.640,-0.305,1.299,-0.103
1547221213141,2019-01-11T16:40:13.141,4.720,-0.317,1.475,-0.089
1547221213221,2019-01-11T16:40:13.221,4.800,-0.373,1.227,-0.123
1547221213301,2019-01-11T16:40:13.301,4.880,-0.353,1.019,-0.198
1547221213381,2019-01-11T16:40:13.381,4.960,-0.339,0.951,-0.316
1547221213461,2019-01-11T16:40:13.461,5.040,-0.317,0.885,-0.380
1547221213541,2019-01-11T16:40:13.541,5.120,-0.353,0.792,-0.430
1547221213621,2019-01-11T16:40:13.621,5.200,-0.311,0.742,-0.403
1547221213701,2019-01-11T16:40:13.701,5.280,-0.352,0.678,-0.375
1547221213781,2019-01-11T16:40:13.781,5.360,-0.335,0.681,-0.335
1547221213861,2019-01-11T16:40:13.861,5.440,-0.344,0.757,-0.332
1547221213941,2019-01-11T16:40:13.941,5.520,-0.338,0.863,-0.253
1547221214021,2019-01-11T16:40:14.021,5.600,-0.335,0.975,-0.315
1547221214101,2019-01-11T16:40:14.101,5.680,-0.335,0.947,-0.236
1547221214181,2019-01-11T16:40:14.181,5.760,-0.200,0.671,0.019
1547221214261,2019-01-11T16:40:14.261,5.840,-0.156,0.510,-0.190
1547221214341,2019-01-11T16:40:14.341,5.920,-0.111,0.805,-0.075
1547221214421,2019-01-11T16:40:14.421,6.000,-0.192,1.088,-0.147
1547221214501,2019-01-11T16:40:14.501,6.080,-0.163,1.062,-0.148
1547221214581,2019-01-11T16:40:14.581,6.160,-0.151,0.839,-0.129
1547221214661,2019-01-11T16:40:14.661,6.240,-0.146,0.499,-0.052
1547221214741,2019-01-11T16:40:14.741,6.320,-0.046,0.439,-0.112
1547221214821,2019-01-11T16:40:14.821,6.400,-0.328,0.735,-0.273
1547221214901,2019-01-11T16:40:14.901,6.480,-0.412,1.031,-0.321
