epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1547919292696,2019-01-19 18:34:52.696,0.0,2.927,-7.561,5.793
1547919292736,2019-01-19 18:34:52.736,0.04,3.049,-6.951,5.488
1547919292776,2019-01-19 18:34:52.776,0.08,2.561,-5.183,4.085
1547919292816,2019-01-19 18:34:52.816,0.12,-0.061,-2.073,4.451
1547919292856,2019-01-19 18:34:52.856,0.16,1.28,0.915,1.646
1547919292896,2019-01-19 18:34:52.896,0.2,3.11,-0.976,1.037
1547919292936,2019-01-19 18:34:52.936,0.24,4.085,-4.024,2.988
1547919292976,2019-01-19 18:34:52.976,0.28,3.476,-2.317,1.463
1547919293016,2019-01-19 18:34:53.016,0.32,2.5,-5.122,1.037
1547919293056,2019-01-19 18:34:53.056,0.36,1.28,-4.573,1.768
1547919293096,2019-01-19 18:34:53.096,0.4,1.341,-2.744,0.732
1547919293136,2019-01-19 18:34:53.136,0.44,2.073,-2.073,-0.183
1547919293176,2019-01-19 18:34:53.176,0.48,1.463,-6.037,1.341
1547919293216,2019-01-19 18:34:53.216,0.52,0.915,-4.817,1.341
1547919293256,2019-01-19 18:34:53.256,0.56,-0.122,-2.805,0.305
1547919293296,2019-01-19 18:34:53.296,0.6,-0.549,0.305,1.037
1547919293336,2019-01-19 18:34:53.336,0.64,0.122,0.366,1.037
1547919293376,2019-01-19 18:34:53.376,0.68,-1.341,1.585,2.5
1547919293416,2019-01-19 18:34:53.416,0.72,-3.354,11.341,1.829
1547919293456,2019-01-19 18:34:53.456,0.76,4.085,-0.61,-0.671
1547919293496,2019-01-19 18:34:53.496,0.8,4.573,-10.976,1.524
1547919293536,2019-01-19 18:34:53.536,0.84,-1.341,0.732,1.951
1547919293576,2019-01-19 18:34:53.576,0.88,1.098,1.585,-1.28
1547919293616,2019-01-19 18:34:53.616,0.92,0.976,-5.244,0.366
1547919293656,2019-01-19 18:34:53.656,0.96,0.976,-10.671,2.195
1547919293696,2019-01-19 18:34:53.696,1.0,0.549,-9.085,2.683
1547919293736,2019-01-19 18:34:53.736,1.04,2.439,-7.134,0.488
1547919293776,2019-01-19 18:34:53.776,1.08,1.951,-2.927,-0.915
1547919293816,2019-01-19 18:34:53.816,1.12,1.037,1.707,-1.037
1547919293856,2019-01-19 18:34:53.856,1.16,0.671,1.89,0.0
1547919293896,2019-01-19 18:34:53.896,1.2,2.378,1.768,-1.098
1547919293936,2019-01-19 18:34:53.936,1.24,7.317,-10.0,-0.732
1547919293976,2019-01-19 18:34:53.976,1.28,2.134,-3.11,0.61
1547919294016,2019-01-19 18:34:54.016,1.32,2.622,-1.768,-1.402
1547919294056,2019-01-19 18:34:54.056,1.36,1.768,-3.354,2.317
1547919294096,2019-01-19 18:34:54.096,1.4,-0.183,-2.683,4.756
1547919294136,2019-01-19 18:34:54.136,1.44,-1.28,0.915,2.683
1547919294176,2019-01-19 18:34:54.176,1.48,2.012,-2.744,1.524
1547919294216,2019-01-19 18:34:54.216,1.52,2.683,-7.073,2.805
1547919294256,2019-01-19 18:34:54.256,1.56,0.244,-6.585,5.183
