epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547647446638,2019-01-16 15:04:06.637,0.0,0.103,-0.944,-0.13
1547647446718,2019-01-16 15:04:06.717,0.08,0.115,-0.906,-0.075
1547647446798,2019-01-16 15:04:06.797,0.16,0.109,-0.957,-0.072
1547647446878,2019-01-16 15:04:06.877,0.24,0.129,-1.127,-0.135
1547647446958,2019-01-16 15:04:06.957,0.32,0.129,-1.221,-0.094
1547647447038,2019-01-16 15:04:07.037,0.4,0.127,-1.278,-0.124
1547647447118,2019-01-16 15:04:07.117,0.48,0.14,-1.313,-0.148
1547647447198,2019-01-16 15:04:07.197,0.56,0.142,-1.294,-0.084
1547647447278,2019-01-16 15:04:07.277,0.64,0.174,-1.271,0.036
1547647447358,2019-01-16 15:04:07.357,0.72,0.168,-1.172,0.062
1547647447438,2019-01-16 15:04:07.437,0.8,0.188,-1.053,0.102
1547647447518,2019-01-16 15:04:07.517,0.88,0.138,-0.873,0.147
1547647447598,2019-01-16 15:04:07.597,0.96,0.118,-0.688,0.159
1547647447678,2019-01-16 15:04:07.677,1.04,0.042,-0.364,0.144
1547647447758,2019-01-16 15:04:07.757,1.12,0.037,-0.345,0.253
1547647447838,2019-01-16 15:04:07.837,1.2,0.101,-0.637,0.111
1547647447918,2019-01-16 15:04:07.917,1.28,0.154,-0.911,0.144
1547647447998,2019-01-16 15:04:07.997,1.36,0.17,-1.077,0.089
1547647448078,2019-01-16 15:04:08.077,1.44,0.178,-1.144,0.006
1547647448158,2019-01-16 15:04:08.157,1.52,0.146,-1.148,0.007
1547647448238,2019-01-16 15:04:08.237,1.6,0.148,-1.192,-0.029
1547647448318,2019-01-16 15:04:08.317,1.68,0.141,-1.267,-0.08
1547647448398,2019-01-16 15:04:08.397,1.76,0.107,-1.325,-0.107
1547647448478,2019-01-16 15:04:08.477,1.84,0.137,-1.354,-0.151
1547647448558,2019-01-16 15:04:08.557,1.92,0.144,-1.339,-0.088
1547647448638,2019-01-16 15:04:08.637,2.0,0.138,-1.267,-0.035
1547647448718,2019-01-16 15:04:08.717,2.08,0.136,-1.173,0.037
1547647448798,2019-01-16 15:04:08.797,2.16,0.16,-1.053,0.09
1547647448878,2019-01-16 15:04:08.877,2.24,0.109,-0.947,0.185
1547647448958,2019-01-16 15:04:08.957,2.32,0.074,-0.806,0.188
1547647449038,2019-01-16 15:04:09.037,2.4,0.127,-0.587,0.145
1547647449118,2019-01-16 15:04:09.117,2.48,0.052,-0.39,0.192
1547647449198,2019-01-16 15:04:09.197,2.56,0.086,-0.563,0.216
1547647449278,2019-01-16 15:04:09.277,2.64,0.124,-0.813,0.104
1547647449358,2019-01-16 15:04:09.357,2.72,0.144,-0.972,0.121
1547647449438,2019-01-16 15:04:09.437,2.8,0.162,-1.08,0.119
1547647449518,2019-01-16 15:04:09.517,2.88,0.18,-1.117,0.012
1547647449598,2019-01-16 15:04:09.597,2.96,0.143,-1.117,-0.003
1547647449678,2019-01-16 15:04:09.677,3.04,0.132,-1.153,-0.032
1547647449758,2019-01-16 15:04:09.757,3.12,0.126,-1.245,-0.037
1547647449838,2019-01-16 15:04:09.837,3.2,0.105,-1.321,-0.142
1547647449918,2019-01-16 15:04:09.917,3.28,0.108,-1.351,-0.111
1547647449998,2019-01-16 15:04:09.997,3.36,0.12,-1.343,-0.053
1547647450078,2019-01-16 15:04:10.077,3.44,0.137,-1.28,-0.022
1547647450158,2019-01-16 15:04:10.157,3.52,0.139,-1.182,0.052
1547647450238,2019-01-16 15:04:10.237,3.6,0.138,-1.092,0.123
1547647450318,2019-01-16 15:04:10.317,3.68,0.148,-0.96,0.163
1547647450398,2019-01-16 15:04:10.397,3.76,0.133,-0.786,0.2
1547647450478,2019-01-16 15:04:10.477,3.84,0.081,-0.563,0.131
1547647450558,2019-01-16 15:04:10.557,3.92,0.059,-0.423,0.261
1547647450638,2019-01-16 15:04:10.637,4.0,0.063,-0.532,0.241
1547647450718,2019-01-16 15:04:10.717,4.08,0.119,-0.798,0.114
1547647450798,2019-01-16 15:04:10.797,4.16,0.157,-1.005,0.193
1547647450878,2019-01-16 15:04:10.877,4.24,0.17,-1.101,0.087
1547647450958,2019-01-16 15:04:10.957,4.32,0.143,-1.137,0.042
1547647451038,2019-01-16 15:04:11.037,4.4,0.145,-1.138,-0.036
1547647451118,2019-01-16 15:04:11.117,4.48,0.097,-1.25,-0.015
