epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547647610863,2019-01-16 15:06:50.862,0.0,0.095,-1.018,-0.03
1547647610943,2019-01-16 15:06:50.942,0.08,0.089,-1.053,0.004
1547647611023,2019-01-16 15:06:51.022,0.16,0.102,-1.103,-0.041
1547647611103,2019-01-16 15:06:51.102,0.24,0.105,-1.126,-0.022
1547647611183,2019-01-16 15:06:51.182,0.32,0.103,-1.176,-0.059
1547647611263,2019-01-16 15:06:51.262,0.4,0.102,-1.236,-0.062
1547647611343,2019-01-16 15:06:51.342,0.48,0.099,-1.351,-0.083
1547647611423,2019-01-16 15:06:51.422,0.56,0.106,-1.385,-0.066
1547647611503,2019-01-16 15:06:51.502,0.64,0.122,-1.335,-0.011
1547647611583,2019-01-16 15:06:51.582,0.72,0.136,-1.245,0.032
1547647611663,2019-01-16 15:06:51.662,0.8,0.125,-1.098,0.145
1547647611743,2019-01-16 15:06:51.742,0.88,0.113,-0.939,0.165
1547647611823,2019-01-16 15:06:51.822,0.96,0.12,-0.753,0.166
1547647611903,2019-01-16 15:06:51.902,1.04,0.057,-0.481,0.232
1547647611983,2019-01-16 15:06:51.982,1.12,0.044,-0.364,0.251
1547647612063,2019-01-16 15:06:52.062,1.2,0.046,-0.542,0.162
1547647612143,2019-01-16 15:06:52.142,1.28,0.116,-0.834,0.122
1547647612223,2019-01-16 15:06:52.222,1.36,0.13,-1.016,0.198
1547647612303,2019-01-16 15:06:52.302,1.44,0.139,-1.064,0.088
1547647612383,2019-01-16 15:06:52.382,1.52,0.138,-1.113,0.074
1547647612463,2019-01-16 15:06:52.462,1.6,0.107,-1.13,0.03
1547647612543,2019-01-16 15:06:52.542,1.68,0.085,-1.182,-0.01
1547647612623,2019-01-16 15:06:52.622,1.76,0.074,-1.246,-0.028
1547647612703,2019-01-16 15:06:52.702,1.84,0.034,-1.345,-0.045
1547647612783,2019-01-16 15:06:52.782,1.92,0.047,-1.359,-0.045
1547647612863,2019-01-16 15:06:52.862,2.0,0.065,-1.354,-0.023
1547647612943,2019-01-16 15:06:52.942,2.08,0.085,-1.281,0.037
1547647613023,2019-01-16 15:06:53.022,2.16,0.108,-1.194,0.098
