epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547561046637,2019-01-15 15:04:06.637,0.0,0.103,-0.944,-0.13
1547561046717,2019-01-15 15:04:06.717,0.08,0.115,-0.906,-0.075
1547561046797,2019-01-15 15:04:06.797,0.16,0.109,-0.957,-0.072
1547561046877,2019-01-15 15:04:06.877,0.24,0.129,-1.127,-0.135
1547561046957,2019-01-15 15:04:06.957,0.32,0.129,-1.221,-0.094
1547561047037,2019-01-15 15:04:07.037,0.4,0.127,-1.278,-0.124
1547561047117,2019-01-15 15:04:07.117,0.48,0.14,-1.313,-0.148
1547561047197,2019-01-15 15:04:07.197,0.56,0.142,-1.294,-0.084
1547561047277,2019-01-15 15:04:07.277,0.64,0.174,-1.271,0.036
1547561047357,2019-01-15 15:04:07.357,0.72,0.168,-1.172,0.062
1547561047437,2019-01-15 15:04:07.437,0.8,0.188,-1.053,0.102
1547561047517,2019-01-15 15:04:07.517,0.88,0.138,-0.873,0.147
1547561047597,2019-01-15 15:04:07.597,0.96,0.118,-0.688,0.159
1547561047677,2019-01-15 15:04:07.677,1.04,0.042,-0.364,0.144
1547561047757,2019-01-15 15:04:07.757,1.12,0.037,-0.345,0.253
1547561047837,2019-01-15 15:04:07.837,1.2,0.101,-0.637,0.111
1547561047917,2019-01-15 15:04:07.917,1.28,0.154,-0.911,0.144
1547561047997,2019-01-15 15:04:07.997,1.36,0.17,-1.077,0.089
1547561048077,2019-01-15 15:04:08.077,1.44,0.178,-1.144,0.006
1547561048157,2019-01-15 15:04:08.157,1.52,0.146,-1.148,0.007
1547561048237,2019-01-15 15:04:08.237,1.6,0.148,-1.192,-0.029
1547561048317,2019-01-15 15:04:08.317,1.68,0.141,-1.267,-0.08
1547561048397,2019-01-15 15:04:08.397,1.76,0.107,-1.325,-0.107
1547561048477,2019-01-15 15:04:08.477,1.84,0.137,-1.354,-0.151
1547561048557,2019-01-15 15:04:08.557,1.92,0.144,-1.339,-0.088
1547561048637,2019-01-15 15:04:08.637,2.0,0.138,-1.267,-0.035
1547561048717,2019-01-15 15:04:08.717,2.08,0.136,-1.173,0.037
1547561048797,2019-01-15 15:04:08.797,2.16,0.16,-1.053,0.09
1547561048877,2019-01-15 15:04:08.877,2.24,0.109,-0.947,0.185
1547561048957,2019-01-15 15:04:08.957,2.32,0.074,-0.806,0.188
1547561049037,2019-01-15 15:04:09.037,2.4,0.127,-0.587,0.145
1547561049117,2019-01-15 15:04:09.117,2.48,0.052,-0.39,0.192
1547561049197,2019-01-15 15:04:09.197,2.56,0.086,-0.563,0.216
1547561049277,2019-01-15 15:04:09.277,2.64,0.124,-0.813,0.104
1547561049357,2019-01-15 15:04:09.357,2.72,0.144,-0.972,0.121
1547561049437,2019-01-15 15:04:09.437,2.8,0.162,-1.08,0.119
1547561049517,2019-01-15 15:04:09.517,2.88,0.18,-1.117,0.012
1547561049597,2019-01-15 15:04:09.597,2.96,0.143,-1.117,-0.003
1547561049677,2019-01-15 15:04:09.677,3.04,0.132,-1.153,-0.032
1547561049757,2019-01-15 15:04:09.757,3.12,0.126,-1.245,-0.037
1547561049837,2019-01-15 15:04:09.837,3.2,0.105,-1.321,-0.142
1547561049917,2019-01-15 15:04:09.917,3.28,0.108,-1.351,-0.111
1547561049997,2019-01-15 15:04:09.997,3.36,0.12,-1.343,-0.053
1547561050077,2019-01-15 15:04:10.077,3.44,0.137,-1.28,-0.022
1547561050157,2019-01-15 15:04:10.157,3.52,0.139,-1.182,0.052
1547561050237,2019-01-15 15:04:10.237,3.6,0.138,-1.092,0.123
1547561050317,2019-01-15 15:04:10.317,3.68,0.148,-0.96,0.163
1547561050397,2019-01-15 15:04:10.397,3.76,0.133,-0.786,0.2
1547561050477,2019-01-15 15:04:10.477,3.84,0.081,-0.563,0.131
1547561050557,2019-01-15 15:04:10.557,3.92,0.059,-0.423,0.261
1547561050637,2019-01-15 15:04:10.637,4.0,0.063,-0.532,0.241
1547561050717,2019-01-15 15:04:10.717,4.08,0.119,-0.798,0.114
1547561050797,2019-01-15 15:04:10.797,4.16,0.157,-1.005,0.193
1547561050877,2019-01-15 15:04:10.877,4.24,0.17,-1.101,0.087
1547561050957,2019-01-15 15:04:10.957,4.32,0.143,-1.137,0.042
1547561051037,2019-01-15 15:04:11.037,4.4,0.145,-1.138,-0.036
1547561051117,2019-01-15 15:04:11.117,4.48,0.097,-1.25,-0.015
1547561051197,2019-01-15 15:04:11.197,4.56,0.106,-1.269,-0.104
1547561051277,2019-01-15 15:04:11.277,4.64,0.095,-1.196,-0.125
1547561051357,2019-01-15 15:04:11.357,4.72,0.104,-1.143,-0.092
1547561051437,2019-01-15 15:04:11.437,4.8,0.075,-0.999,-0.093
1547561051517,2019-01-15 15:04:11.517,4.88,0.081,-0.835,-0.005
1547561051597,2019-01-15 15:04:11.597,4.96,0.085,-0.834,-0.02
1547561051677,2019-01-15 15:04:11.677,5.04,0.08,-0.971,-0.081
1547561051757,2019-01-15 15:04:11.757,5.12,0.076,-1.108,-0.044
1547561051837,2019-01-15 15:04:11.837,5.2,0.073,-1.218,-0.096
1547561051917,2019-01-15 15:04:11.917,5.28,0.096,-1.317,-0.144
