epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547560386863,2019-01-15 14:53:06.863,0.0,-0.38,0.747,-0.069
1547560386943,2019-01-15 14:53:06.943,0.08,-0.401,0.804,-0.052
1547560387023,2019-01-15 14:53:07.023,0.16,-0.409,0.879,-0.063
1547560387103,2019-01-15 14:53:07.103,0.24,-0.38,0.895,-0.056
1547560387183,2019-01-15 14:53:07.183,0.32,-0.344,0.895,-0.074
1547560387263,2019-01-15 14:53:07.263,0.4,-0.288,0.873,-0.066
1547560387343,2019-01-15 14:53:07.343,0.48,-0.223,0.83,-0.081
1547560387423,2019-01-15 14:53:07.423,0.56,-0.201,0.746,-0.082
1547560387503,2019-01-15 14:53:07.503,0.64,-0.177,0.775,-0.132
1547560387583,2019-01-15 14:53:07.583,0.72,-0.22,0.882,-0.053
1547560387663,2019-01-15 14:53:07.663,0.8,-0.213,0.943,-0.061
1547560387743,2019-01-15 14:53:07.743,0.88,-0.213,0.827,-0.129
1547560387823,2019-01-15 14:53:07.823,0.96,-0.205,0.685,-0.136
1547560387903,2019-01-15 14:53:07.903,1.04,-0.216,0.68,-0.11
1547560387983,2019-01-15 14:53:07.983,1.12,-0.26,0.779,-0.172
1547560388063,2019-01-15 14:53:08.063,1.2,-0.304,0.859,-0.176
1547560388143,2019-01-15 14:53:08.143,1.28,-0.343,0.862,-0.145
1547560388223,2019-01-15 14:53:08.223,1.36,-0.364,0.917,-0.181
1547560388303,2019-01-15 14:53:08.303,1.44,-0.363,0.925,-0.135
1547560388383,2019-01-15 14:53:08.383,1.52,-0.35,0.932,-0.061
1547560388463,2019-01-15 14:53:08.463,1.6,-0.347,1.005,-0.033
1547560388543,2019-01-15 14:53:08.543,1.68,-0.311,1.08,-0.058
1547560388623,2019-01-15 14:53:08.623,1.76,-0.261,1.082,-0.072
1547560388703,2019-01-15 14:53:08.703,1.84,-0.221,1.096,-0.051
1547560388783,2019-01-15 14:53:08.783,1.92,-0.163,1.141,-0.033
