epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1547474499893,2019-01-14T15:01:39.893,0.000,-6.890,-0.305,-3.841
1547474499933,2019-01-14T15:01:39.933,0.040,-7.439,0.122,-4.024
1547474499973,2019-01-14T15:01:39.973,0.080,-10.488,-0.671,-6.768
1547474500013,2019-01-14T15:01:40.013,0.120,-15.488,4.390,-7.256
1547474500053,2019-01-14T15:01:40.053,0.160,-22.927,0.549,-5.488
1547474500093,2019-01-14T15:01:40.093,0.200,-30.183,-6.220,-5.488
1547474500133,2019-01-14T15:01:40.133,0.240,-40.854,-4.146,-6.098
1547474500173,2019-01-14T15:01:40.173,0.280,-49.634,-2.988,-7.500
1547474500213,2019-01-14T15:01:40.213,0.320,-55.366,-11.220,-10.488
1547474500253,2019-01-14T15:01:40.253,0.360,-54.695,-7.439,-14.512
1547474500293,2019-01-14T15:01:40.293,0.400,-58.171,-7.256,-11.646
1547474500333,2019-01-14T15:01:40.333,0.440,-58.720,-12.561,-9.085
1547474500373,2019-01-14T15:01:40.373,0.480,-54.756,-3.110,-3.963
1547474500413,2019-01-14T15:01:40.413,0.520,-47.134,-1.524,2.317
1547474500453,2019-01-14T15:01:40.453,0.560,-35.183,-5.427,2.805
1547474500493,2019-01-14T15:01:40.493,0.600,-31.341,-0.732,-1.220
1547474500533,2019-01-14T15:01:40.533,0.640,-24.390,-0.976,1.585
1547474500573,2019-01-14T15:01:40.573,0.680,-19.146,-6.707,-0.854
1547474500613,2019-01-14T15:01:40.613,0.720,-12.439,-11.707,-1.341
1547474500653,2019-01-14T15:01:40.653,0.760,-7.256,-2.988,1.280
1547474500693,2019-01-14T15:01:40.693,0.800,-2.561,-6.280,4.024
1547474500733,2019-01-14T15:01:40.733,0.840,-1.829,-1.951,2.622
1547474500773,2019-01-14T15:01:40.773,0.880,1.463,-1.890,0.183
1547474500813,2019-01-14T15:01:40.813,0.920,2.256,2.195,2.378
1547474500853,2019-01-14T15:01:40.853,0.960,7.439,3.659,5.915
1547474500893,2019-01-14T15:01:40.893,1.000,8.171,4.268,4.573
1547474500933,2019-01-14T15:01:40.933,1.040,10.366,-3.659,4.390
1547474500973,2019-01-14T15:01:40.973,1.080,10.427,3.354,5.183
1547474501013,2019-01-14T15:01:41.013,1.120,9.756,7.683,4.756
1547474501053,2019-01-14T15:01:41.053,1.160,9.207,0.183,6.524
1547474501093,2019-01-14T15:01:41.093,1.200,11.037,-3.963,1.585
1547474501133,2019-01-14T15:01:41.133,1.240,13.598,-8.354,-4.634
1547474501173,2019-01-14T15:01:41.173,1.280,13.659,-9.817,-9.451
1547474501213,2019-01-14T15:01:41.213,1.320,9.817,-20.488,-13.232
1547474501253,2019-01-14T15:01:41.253,1.360,16.524,-15.061,-28.415
1547474501293,2019-01-14T15:01:41.293,1.400,34.024,-4.939,-39.878
1547474501333,2019-01-14T15:01:41.333,1.440,41.402,-24.451,-28.598
1547474501373,2019-01-14T15:01:41.373,1.480,47.866,-36.402,-32.744
1547474501413,2019-01-14T15:01:41.413,1.520,45.610,-32.866,-44.146
1547474501453,2019-01-14T15:01:41.453,1.560,39.329,-40.915,-43.171
1547474501493,2019-01-14T15:01:41.493,1.600,33.963,-38.354,-45.366
1547474501533,2019-01-14T15:01:41.533,1.640,28.537,-35.061,-29.817
1547474501573,2019-01-14T15:01:41.573,1.680,32.927,-34.268,-9.207
1547474501613,2019-01-14T15:01:41.613,1.720,32.500,-31.707,10.732
1547474501653,2019-01-14T15:01:41.653,1.760,18.720,-10.061,21.220
1547474501693,2019-01-14T15:01:41.693,1.800,11.098,-5.366,2.805
1547474501733,2019-01-14T15:01:41.733,1.840,4.390,-10.000,-12.134
1547474501773,2019-01-14T15:01:41.773,1.880,2.256,-12.805,-8.110
1547474501813,2019-01-14T15:01:41.813,1.920,2.317,18.293,9.268
1547474501853,2019-01-14T15:01:41.853,1.960,-2.378,20.793,19.634
1547474501893,2019-01-14T15:01:41.893,2.000,-22.134,17.195,25.488
1547474501933,2019-01-14T15:01:41.933,2.040,-30.549,16.463,25.122
1547474501973,2019-01-14T15:01:41.973,2.080,-42.622,15.671,28.720
1547474502013,2019-01-14T15:01:42.013,2.120,-44.390,19.817,26.768
1547474502053,2019-01-14T15:01:42.053,2.160,-50.427,8.476,25.610
1547474502093,2019-01-14T15:01:42.093,2.200,-44.817,8.963,27.744
1547474502133,2019-01-14T15:01:42.133,2.240,-37.195,7.378,19.451
1547474502173,2019-01-14T15:01:42.173,2.280,-29.146,9.878,17.439
1547474502213,2019-01-14T15:01:42.213,2.320,-17.378,2.805,10.976
1547474502253,2019-01-14T15:01:42.253,2.360,-14.390,3.110,9.390
1547474502293,2019-01-14T15:01:42.293,2.400,-7.195,7.256,9.756
1547474502333,2019-01-14T15:01:42.333,2.440,-2.378,-2.317,13.841
1547474502373,2019-01-14T15:01:42.373,2.480,0.671,4.085,15.122
1547474502413,2019-01-14T15:01:42.413,2.520,0.244,6.037,10.610
1547474502453,2019-01-14T15:01:42.453,2.560,2.805,12.256,7.195
1547474502493,2019-01-14T15:01:42.493,2.600,8.232,6.402,5.427
1547474502533,2019-01-14T15:01:42.533,2.640,11.463,4.756,-0.244
1547474502573,2019-01-14T15:01:42.573,2.680,17.195,2.134,-5.488
1547474502613,2019-01-14T15:01:42.613,2.720,28.110,-4.512,-16.341
1547474502653,2019-01-14T15:01:42.653,2.760,40.122,-22.195,-19.634
1547474502693,2019-01-14T15:01:42.693,2.800,50.366,-17.439,-26.646
1547474502733,2019-01-14T15:01:42.733,2.840,56.159,-16.098,-38.841
1547474502773,2019-01-14T15:01:42.773,2.880,54.451,-23.232,-41.220
1547474502813,2019-01-14T15:01:42.813,2.920,47.683,-22.683,-37.988
1547474502853,2019-01-14T15:01:42.853,2.960,39.634,-28.659,-26.707
1547474502893,2019-01-14T15:01:42.893,3.000,25.671,-33.841,-11.951
1547474502933,2019-01-14T15:01:42.933,3.040,17.561,-26.951,16.707
1547474502973,2019-01-14T15:01:42.973,3.080,16.341,-15.549,34.085
1547474503013,2019-01-14T15:01:43.013,3.120,4.634,-15.671,17.378
1547474503053,2019-01-14T15:01:43.053,3.160,-10.244,-15.122,-7.561
1547474503093,2019-01-14T15:01:43.093,3.200,-13.659,-6.280,-17.134
1547474503133,2019-01-14T15:01:43.133,3.240,-7.988,14.390,-0.915
1547474503173,2019-01-14T15:01:43.173,3.280,-15.488,14.573,11.707
1547474503213,2019-01-14T15:01:43.213,3.320,-27.317,20.732,15.732
1547474503253,2019-01-14T15:01:43.253,3.360,-33.232,15.732,17.500
1547474503293,2019-01-14T15:01:43.293,3.400,-47.012,15.610,23.110
1547474503333,2019-01-14T15:01:43.333,3.440,-47.561,8.293,23.841
1547474503373,2019-01-14T15:01:43.373,3.480,-48.537,6.402,26.646
1547474503413,2019-01-14T15:01:43.413,3.520,-53.171,18.354,23.354
1547474503453,2019-01-14T15:01:43.453,3.560,-38.963,6.951,29.390
1547474503493,2019-01-14T15:01:43.493,3.600,-34.146,0.305,28.293
1547474503533,2019-01-14T15:01:43.533,3.640,-27.256,-1.159,22.988
1547474503573,2019-01-14T15:01:43.573,3.680,-18.841,5.122,10.427
1547474503613,2019-01-14T15:01:43.613,3.720,-14.085,12.134,0.732
1547474503653,2019-01-14T15:01:43.653,3.760,-0.549,2.195,2.256
1547474503693,2019-01-14T15:01:43.693,3.800,4.695,7.439,2.195
1547474503733,2019-01-14T15:01:43.733,3.840,8.476,5.366,-0.549
1547474503773,2019-01-14T15:01:43.773,3.880,8.232,9.573,-3.963
1547474503813,2019-01-14T15:01:43.813,3.920,7.561,5.915,-9.329
1547474503853,2019-01-14T15:01:43.853,3.960,8.659,4.451,-11.768
1547474503893,2019-01-14T15:01:43.893,4.000,13.841,13.902,-7.805
1547474503933,2019-01-14T15:01:43.933,4.040,22.561,23.110,-13.841
1547474503973,2019-01-14T15:01:43.973,4.080,34.817,5.671,-24.817
1547474504013,2019-01-14T15:01:44.013,4.120,51.890,-6.037,-31.280
1547474504053,2019-01-14T15:01:44.053,4.160,60.427,-13.841,-41.280
1547474504093,2019-01-14T15:01:44.093,4.200,61.341,-25.366,-35.061
1547474504133,2019-01-14T15:01:44.133,4.240,54.268,-35.427,-35.366
1547474504173,2019-01-14T15:01:44.173,4.280,35.488,-26.646,-29.695
1547474504213,2019-01-14T15:01:44.213,4.320,18.476,-12.256,-20.427
1547474504253,2019-01-14T15:01:44.253,4.360,10.427,-27.378,-12.683
1547474504293,2019-01-14T15:01:44.293,4.400,3.049,-27.256,8.476
1547474504333,2019-01-14T15:01:44.333,4.440,2.927,-17.744,25.305
1547474504373,2019-01-14T15:01:44.373,4.480,5.122,-17.805,26.890
1547474504413,2019-01-14T15:01:44.413,4.520,10.000,-17.622,13.963
1547474504453,2019-01-14T15:01:44.453,4.560,-5.366,-9.939,-6.890
1547474504493,2019-01-14T15:01:44.493,4.600,-12.134,7.561,-10.732
1547474504533,2019-01-14T15:01:44.533,4.640,-20.061,11.768,-0.366
1547474504573,2019-01-14T15:01:44.573,4.680,-20.488,6.646,15.000
1547474504613,2019-01-14T15:01:44.613,4.720,-28.415,10.549,27.927
1547474504653,2019-01-14T15:01:44.653,4.760,-37.317,6.829,25.671
1547474504693,2019-01-14T15:01:44.693,4.800,-48.780,9.451,28.537
1547474504733,2019-01-14T15:01:44.733,4.840,-50.976,16.951,21.402
1547474504773,2019-01-14T15:01:44.773,4.880,-36.341,4.390,35.122
1547474504813,2019-01-14T15:01:44.813,4.920,-35.305,4.451,25.488
