epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547221734916,2019-01-11T16:48:54.916,0.000,-0.132,0.980,0.042
1547221734996,2019-01-11T16:48:54.996,0.080,-0.104,0.957,0.027
1547221735076,2019-01-11T16:48:55.076,0.160,-0.102,0.938,0.048
1547221735156,2019-01-11T16:48:55.156,0.240,-0.104,0.951,0.051
1547221735236,2019-01-11T16:48:55.236,0.320,-0.095,0.928,0.057
1547221735316,2019-01-11T16:48:55.316,0.400,-0.094,0.925,0.065
1547221735396,2019-01-11T16:48:55.396,0.480,-0.121,1.212,0.023
1547221735476,2019-01-11T16:48:55.476,0.560,-0.171,1.628,-0.063
1547221735556,2019-01-11T16:48:55.556,0.640,-0.289,1.391,-0.044
1547221735636,2019-01-11T16:48:55.636,0.720,-0.323,1.121,-0.290
1547221735716,2019-01-11T16:48:55.716,0.800,-0.327,0.832,-0.279
1547221735796,2019-01-11T16:48:55.796,0.880,-0.298,0.786,-0.276
1547221735876,2019-01-11T16:48:55.876,0.960,-0.338,0.745,-0.237
1547221735956,2019-01-11T16:48:55.956,1.040,-0.256,0.642,-0.225
1547221736036,2019-01-11T16:48:56.036,1.120,-0.283,0.675,-0.177
1547221736116,2019-01-11T16:48:56.116,1.200,-0.345,0.890,-0.110
1547221736196,2019-01-11T16:48:56.196,1.280,-0.335,0.966,-0.062
1547221736276,2019-01-11T16:48:56.276,1.360,-0.194,0.770,0.035
1547221736356,2019-01-11T16:48:56.356,1.440,-0.146,0.594,-0.204
1547221736436,2019-01-11T16:48:56.436,1.520,-0.086,0.727,-0.085
1547221736516,2019-01-11T16:48:56.516,1.600,-0.142,1.039,0.017
1547221736596,2019-01-11T16:48:56.596,1.680,-0.137,1.057,-0.094
1547221736676,2019-01-11T16:48:56.676,1.760,-0.133,0.682,-0.110
1547221736756,2019-01-11T16:48:56.756,1.840,-0.071,0.435,-0.050
