epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1547221285010,2019-01-11T16:41:25.010,0.000,-0.107,0.948,-0.004
1547221285090,2019-01-11T16:41:25.090,0.080,-0.137,1.417,-0.084
1547221285170,2019-01-11T16:41:25.170,0.160,-0.220,1.425,-0.054
1547221285250,2019-01-11T16:41:25.250,0.240,-0.221,1.138,-0.027
1547221285330,2019-01-11T16:41:25.330,0.320,-0.254,0.940,-0.024
1547221285410,2019-01-11T16:41:25.410,0.400,-0.304,0.862,-0.058
1547221285490,2019-01-11T16:41:25.490,0.480,-0.317,0.810,-0.083
1547221285570,2019-01-11T16:41:25.570,0.560,-0.333,0.812,-0.077
1547221285650,2019-01-11T16:41:25.650,0.640,-0.335,0.857,-0.106
1547221285730,2019-01-11T16:41:25.730,0.720,-0.352,0.909,-0.102
1547221285810,2019-01-11T16:41:25.810,0.800,-0.345,0.933,-0.100
1547221285890,2019-01-11T16:41:25.890,0.880,-0.323,0.911,-0.067
1547221285970,2019-01-11T16:41:25.970,0.960,-0.280,0.882,-0.023
1547221286050,2019-01-11T16:41:26.050,1.040,-0.228,0.863,-0.018
1547221286130,2019-01-11T16:41:26.130,1.120,-0.207,0.681,-0.043
1547221286210,2019-01-11T16:41:26.210,1.200,-0.080,0.656,-0.187
1547221286290,2019-01-11T16:41:26.290,1.280,-0.159,0.866,-0.053
1547221286370,2019-01-11T16:41:26.370,1.360,-0.160,0.978,-0.072
1547221286450,2019-01-11T16:41:26.450,1.440,-0.155,0.750,-0.089
1547221286530,2019-01-11T16:41:26.530,1.520,-0.170,0.675,-0.139
1547221286610,2019-01-11T16:41:26.610,1.600,-0.213,0.725,-0.155
1547221286690,2019-01-11T16:41:26.690,1.680,-0.251,0.775,-0.203
1547221286770,2019-01-11T16:41:26.770,1.760,-0.251,0.811,-0.203
1547221286850,2019-01-11T16:41:26.850,1.840,-0.320,0.908,-0.160
1547221286930,2019-01-11T16:41:26.930,1.920,-0.292,0.947,-0.137
1547221287010,2019-01-11T16:41:27.010,2.000,-0.278,0.930,-0.060
1547221287090,2019-01-11T16:41:27.090,2.080,-0.260,0.962,0.013
1547221287170,2019-01-11T16:41:27.170,2.160,-0.237,1.175,0.076
1547221287250,2019-01-11T16:41:27.250,2.240,-0.210,1.320,0.133
1547221287330,2019-01-11T16:41:27.330,2.320,-0.159,1.321,0.173
1547221287410,2019-01-11T16:41:27.410,2.400,-0.083,1.080,0.119
1547221287490,2019-01-11T16:41:27.490,2.480,-0.045,0.804,0.083
1547221287570,2019-01-11T16:41:27.570,2.560,-0.030,0.859,0.031
1547221287650,2019-01-11T16:41:27.650,2.640,-0.064,1.171,0.066
1547221287730,2019-01-11T16:41:27.730,2.720,-0.110,1.384,0.171
1547221287810,2019-01-11T16:41:27.810,2.800,-0.178,1.348,0.132
1547221287890,2019-01-11T16:41:27.890,2.880,-0.230,1.134,0.062
1547221287970,2019-01-11T16:41:27.970,2.960,-0.271,1.011,-0.038
1547221288050,2019-01-11T16:41:28.050,3.040,-0.310,0.932,-0.089
1547221288130,2019-01-11T16:41:28.130,3.120,-0.292,0.832,-0.079
1547221288210,2019-01-11T16:41:28.210,3.200,-0.280,0.841,-0.073
1547221288290,2019-01-11T16:41:28.290,3.280,-0.279,0.851,-0.076
1547221288370,2019-01-11T16:41:28.370,3.360,-0.287,0.838,-0.028
1547221288450,2019-01-11T16:41:28.450,3.440,-0.297,0.878,0.006
1547221288530,2019-01-11T16:41:28.530,3.520,-0.276,0.903,0.029
1547221288610,2019-01-11T16:41:28.610,3.600,-0.219,0.917,0.041
